Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1740864787.2644286,17756.0,23040.0,-14880.0,-30326.0,-954.0,-19102.0
1740864787.282503,26400.0,24996.0,-12480.0,-20434.0,-24502.0,-22194.0
1740864787.3009257,32767.0,25920.0,-7072.0,-11505.0,-32768.0,-13031.0
1740864787.3195603,32767.0,25328.0,488.0,-13956.0,-25639.0,4181.0
1740864787.3379362,24316.0,26640.0,160.0,-28928.0,-9799.0,15546.0
1740864787.3560042,15452.0,24916.0,-14392.0,-32768.0,-3322.0,19043.0
1740864787.3745944,15452.0,24916.0,-14392.0,-32768.0,-3322.0,19043.0
1740864787.3933845,13976.0,21904.0,-26600.0,-32768.0,-10307.0,16212.0
1740864787.4113185,25276.0,19196.0,-28196.0,-7527.0,-29023.0,17947.0
1740864787.4294271,23076.0,21068.0,-25496.0,-3149.0,-25537.0,20338.0
1740864787.447247,18052.0,21308.0,-26224.0,-3106.0,-32228.0,18658.0
1740864787.4651294,24048.0,18944.0,-32768.0,3063.0,-32768.0,18065.0
1740864787.4830332,29780.0,17340.0,-32272.0,18894.0,-32768.0,25377.0
1740864787.5014405,26944.0,16064.0,-24508.0,30561.0,-32768.0,32767.0
1740864787.520821,16940.0,14728.0,-18040.0,32767.0,-32768.0,32767.0
1740864787.5382605,7764.0,12404.0,-13252.0,32767.0,-24768.0,32767.0
1740864787.5561154,8544.0,9040.0,-11776.0,32368.0,-15570.0,32767.0
1740864787.573455,12880.0,6936.0,-10976.0,29486.0,-5405.0,32767.0
1740864787.5908523,12320.0,6176.0,-13452.0,27487.0,526.0,32767.0
1740864787.6084116,9240.0,6652.0,-19976.0,28264.0,2839.0,32767.0
1740864787.6256492,3180.0,3380.0,-21804.0,32249.0,3340.0,32767.0
1740864787.6434374,-1496.0,3164.0,-19368.0,32767.0,-10965.0,32767.0
1740864787.6612623,-6592.0,3844.0,-10624.0,32767.0,20.0,32767.0
1740864787.6785553,-16992.0,5600.0,-3288.0,32767.0,11451.0,32767.0
1740864787.696076,-27000.0,2768.0,-1400.0,25972.0,14889.0,32767.0
1740864787.7150395,-27748.0,320.0,-3244.0,15916.0,20844.0,32767.0
1740864787.7326732,-28132.0,-2496.0,-10136.0,10613.0,22238.0,28103.0
1740864787.7518594,-27588.0,-5424.0,-14744.0,12616.0,17422.0,18583.0
1740864787.7691557,-29528.0,-5728.0,-15436.0,18424.0,9158.0,7985.0
1740864787.7880998,-29528.0,-5728.0,-15436.0,18424.0,9158.0,7985.0
1740864787.8056884,-29528.0,-5728.0,-15436.0,18424.0,9158.0,7985.0
1740864787.8249233,-28568.0,-3284.0,-13916.0,24241.0,-272.0,-6008.0
1740864787.8439696,-3260.0,264.0,-4568.0,29935.0,-32749.0,-32768.0
1740864787.8616893,2144.0,172.0,-1840.0,27255.0,-32768.0,-32768.0
1740864787.8801584,4780.0,-812.0,-296.0,23165.0,-30478.0,-32768.0
1740864787.8979318,4512.0,-644.0,316.0,20883.0,-20897.0,-32768.0
1740864787.917624,3800.0,-164.0,1028.0,19486.0,-21664.0,-32768.0
1740864787.935964,7856.0,816.0,3048.0,16134.0,-29126.0,-32768.0
1740864787.9545798,15124.0,1568.0,4476.0,10822.0,-32768.0,-32768.0
1740864787.971665,20964.0,-1540.0,3036.0,8308.0,-25927.0,-32585.0
1740864787.9893324,15624.0,-1388.0,5756.0,6684.0,-12750.0,-24502.0
1740864788.0068548,7308.0,1608.0,7940.0,362.0,-4444.0,-25827.0
1740864788.024089,9324.0,3708.0,7308.0,-11981.0,-10074.0,-32061.0
1740864788.0417686,17564.0,4448.0,-2176.0,-24369.0,-10304.0,-32768.0
1740864788.0593,25228.0,2344.0,-12984.0,-20548.0,-4974.0,-32266.0
1740864788.0775118,27172.0,-96.0,-15584.0,-8533.0,-4644.0,-25248.0
1740864788.0947561,24396.0,488.0,-8792.0,1292.0,-1927.0,-19906.0
1740864788.1118648,25272.0,1244.0,-2148.0,2926.0,-6422.0,-16157.0
1740864788.129824,27064.0,2396.0,48.0,-3662.0,-9295.0,-11122.0
1740864788.1475859,27664.0,1376.0,-3508.0,-11266.0,-34.0,-2923.0
1740864788.1672652,22072.0,848.0,-9624.0,-14623.0,9097.0,2144.0
1740864788.1842954,17920.0,648.0,-13060.0,-12108.0,9895.0,1528.0
1740864788.202426,18504.0,188.0,-12500.0,-7053.0,7159.0,-1001.0
1740864788.2208314,21188.0,-44.0,-11020.0,-3871.0,2722.0,-1336.0
1740864788.238936,21732.0,-1612.0,-10528.0,-2213.0,112.0,974.0
1740864788.2561848,19180.0,-2908.0,-10140.0,-621.0,-1185.0,4167.0
1740864788.2741494,16248.0,-5280.0,-10320.0,3265.0,-1108.0,8048.0
1740864788.2930074,11976.0,-5208.0,-6224.0,7316.0,5438.0,10671.0
1740864788.310237,7612.0,-4856.0,-380.0,8130.0,14314.0,10661.0
1740864788.3283238,4396.0,-3440.0,4288.0,5024.0,21694.0,8064.0
1740864788.346951,1952.0,-3156.0,6064.0,-620.0,25942.0,4242.0
1740864788.3653436,1080.0,-2124.0,4928.0,-6761.0,20508.0,-711.0
1740864788.3845284,2096.0,-888.0,1788.0,-12200.0,12937.0,-7210.0
1740864788.401897,3760.0,532.0,-2828.0,-15232.0,143.0,-16874.0
1740864788.4209983,9236.0,1784.0,-8516.0,-10824.0,-14694.0,-22911.0
1740864788.4404721,12756.0,3088.0,-8256.0,463.0,-23487.0,-23089.0
1740864788.4587276,12600.0,3460.0,1292.0,11847.0,-21453.0,-20814.0
1740864788.4767034,9732.0,5092.0,16204.0,12105.0,-8668.0,-20206.0
1740864788.494708,7188.0,10456.0,25200.0,-7957.0,1709.0,-18439.0
1740864788.5123281,2484.0,16216.0,16200.0,-31261.0,7959.0,-21350.0
1740864788.5309038,2924.0,20508.0,4228.0,-32768.0,-1485.0,-29387.0
1740864788.548952,11864.0,22292.0,-960.0,-32768.0,-7905.0,-32768.0
1740864788.567219,16180.0,19500.0,-4240.0,-32768.0,-8115.0,-29544.0
1740864788.5844147,13796.0,21380.0,-3064.0,-30742.0,-4797.0,-25349.0
1740864788.6015952,8064.0,25020.0,-2140.0,-32768.0,-8368.0,-27864.0
1740864788.6195018,9136.0,31264.0,-10928.0,-32768.0,-15829.0,-32768.0
1740864788.6368914,24960.0,32767.0,-18624.0,-32768.0,-32768.0,-32768.0
1740864788.6546612,32767.0,32767.0,-20916.0,-32768.0,-32768.0,-32768.0
1740864788.6725068,32767.0,32767.0,-20916.0,-32768.0,-32768.0,-32768.0
1740864788.6900382,32767.0,31660.0,-24348.0,-26872.0,-32768.0,-19589.0
1740864788.708328,28472.0,27840.0,-25208.0,-19382.0,-7065.0,32767.0
1740864788.7271492,12444.0,30384.0,-32564.0,-15777.0,128.0,32767.0
1740864788.7447104,5720.0,28172.0,-32768.0,-10303.0,-9366.0,32767.0
1740864788.7632399,16280.0,24108.0,-32212.0,-4871.0,-11573.0,25361.0
1740864788.7814262,24252.0,20792.0,-32768.0,9309.0,-21786.0,29575.0
1740864788.7993424,20672.0,22372.0,-32768.0,31948.0,-32768.0,32336.0
1740864788.818829,14396.0,22640.0,-21420.0,32767.0,-32768.0,29227.0
1740864788.8366835,11944.0,18068.0,-20976.0,32767.0,-32768.0,27268.0
1740864788.8546274,11848.0,14204.0,-22924.0,32767.0,-32768.0,25180.0
1740864788.872815,8256.0,12232.0,-12248.0,32767.0,-23407.0,23786.0
1740864788.891162,10036.0,10156.0,-6668.0,32767.0,-7411.0,22396.0
1740864788.909587,12976.0,7864.0,-5108.0,32767.0,3413.0,25343.0
1740864788.9280925,17184.0,6108.0,-9556.0,32767.0,4209.0,32767.0
1740864788.9454415,13140.0,2648.0,-16000.0,32767.0,744.0,32767.0
1740864788.963489,4368.0,1920.0,-9304.0,32767.0,-12613.0,32767.0
1740864788.9817917,-4292.0,1228.0,-4356.0,32767.0,-10206.0,32767.0
1740864789.0003233,-11884.0,1132.0,-1296.0,32767.0,-4709.0,32767.0
1740864789.0186963,-16216.0,-256.0,3484.0,30486.0,2941.0,32767.0
1740864789.0381353,-16536.0,-2640.0,2132.0,21483.0,16917.0,32767.0
1740864789.0568657,-20188.0,-5160.0,-3428.0,16630.0,31979.0,32767.0
1740864789.0755107,-23348.0,-5796.0,-4964.0,15350.0,32767.0,32767.0
1740864789.0937796,-26732.0,-5180.0,-6228.0,15861.0,30760.0,28066.0
1740864789.1120133,-29932.0,-6152.0,-8624.0,16877.0,23033.0,20507.0
1740864789.130275,-29932.0,-6152.0,-8624.0,16877.0,23033.0,20507.0
1740864789.1486027,-27252.0,-4072.0,-5364.0,25576.0,-2540.0,-10653.0
1740864789.167388,-21432.0,-3516.0,-1464.0,26156.0,-11171.0,-22320.0
1740864789.1845365,-21432.0,-3516.0,-1464.0,26156.0,-11171.0,-22320.0
1740864789.203706,-15456.0,-2452.0,1132.0,22904.0,-17520.0,-31568.0
1740864789.2218423,-4444.0,-968.0,-528.0,13966.0,-21952.0,-32768.0
1740864789.2395053,1312.0,-992.0,-2064.0,12151.0,-21286.0,-32768.0
1740864789.258932,4504.0,-1152.0,-3160.0,13814.0,-23572.0,-32768.0
1740864789.2764852,4996.0,580.0,-56.0,17541.0,-16059.0,-32768.0
1740864789.2942994,1644.0,4204.0,5976.0,17485.0,-16629.0,-32768.0
1740864789.3116288,3196.0,6428.0,12176.0,10253.0,-24786.0,-32768.0
1740864789.3294566,12664.0,9104.0,11632.0,-5621.0,-32768.0,-32768.0
1740864789.3472536,23552.0,10608.0,3440.0,-20807.0,-32768.0,-32768.0
1740864789.3647707,28716.0,7944.0,-4328.0,-27832.0,-32768.0,-32768.0
1740864789.3822684,25516.0,5256.0,-10656.0,-29959.0,-20712.0,-32768.0
1740864789.3997548,25516.0,5256.0,-10656.0,-29959.0,-20712.0,-32768.0
1740864789.417423,25516.0,5256.0,-10656.0,-29959.0,-20712.0,-32768.0
1740864789.4346786,21832.0,5216.0,-16704.0,-23950.0,-12138.0,-26954.0
1740864789.4519966,31756.0,5044.0,-15060.0,-6640.0,1300.0,-12974.0
1740864789.4703383,29780.0,4612.0,-11876.0,-2782.0,6653.0,-2428.0
1740864789.4881413,23272.0,5012.0,-9300.0,-728.0,5858.0,3574.0
1740864789.507507,18648.0,5052.0,-3936.0,-3207.0,2695.0,4385.0
1740864789.5248666,16884.0,3748.0,-5052.0,-9173.0,2093.0,2947.0
1740864789.544085,17700.0,1580.0,-11764.0,-10843.0,798.0,3131.0
1740864789.5622075,18816.0,-788.0,-14624.0,-6616.0,3023.0,5789.0
1740864789.5808463,15628.0,-1792.0,-11740.0,-727.0,6943.0,9634.0
1740864789.5989513,11484.0,-1992.0,-5640.0,2600.0,10632.0,11488.0
1740864789.61723,7392.0,-1164.0,-784.0,2049.0,16377.0,10344.0
1740864789.6362374,4004.0,-1400.0,2284.0,-491.0,20828.0,7679.0
1740864789.654639,408.0,-568.0,3524.0,-4337.0,24905.0,3975.0
1740864789.67205,-2964.0,676.0,2892.0,-7455.0,27378.0,-1267.0
1740864789.690285,-4856.0,2660.0,2392.0,-9066.0,19904.0,-7949.0
1740864789.708586,-4224.0,5660.0,1604.0,-10677.0,12235.0,-17378.0
1740864789.7275674,-2228.0,8280.0,-48.0,-9274.0,143.0,-27720.0
1740864789.7454042,2648.0,12008.0,1640.0,-4766.0,-13386.0,-32768.0
1740864789.7635293,9420.0,18428.0,6328.0,-4000.0,-21768.0,-32768.0
1740864789.7819247,11992.0,22392.0,10368.0,-13007.0,-20562.0,-32768.0
1740864789.8000202,11332.0,24580.0,6048.0,-26030.0,-11703.0,-32768.0
1740864789.8185213,13504.0,28992.0,-3852.0,-32768.0,-10683.0,-32768.0
1740864789.8370316,20500.0,32688.0,-11616.0,-32768.0,-15672.0,-32768.0
1740864789.8557363,29244.0,32767.0,-17952.0,-26382.0,-32768.0,-32768.0
1740864789.874204,32767.0,32767.0,-18544.0,-17652.0,-32768.0,-31531.0
1740864789.8918476,32767.0,29980.0,-16928.0,-19124.0,-32768.0,-12872.0
1740864789.910848,32767.0,25588.0,-23376.0,-18325.0,-18749.0,4763.0
1740864789.9293177,32767.0,25588.0,-23376.0,-18325.0,-18749.0,4763.0
1740864789.9473038,32767.0,25588.0,-23376.0,-18325.0,-18749.0,4763.0
1740864789.96518,32767.0,25588.0,-23376.0,-18325.0,-18749.0,4763.0
1740864789.9826074,26832.0,24232.0,-27216.0,-12278.0,-13790.0,15744.0
1740864790.0003693,14024.0,18772.0,-19924.0,4020.0,-18227.0,32767.0
1740864790.0194836,9216.0,15788.0,-21428.0,3733.0,-16736.0,32767.0
1740864790.0377223,6516.0,12016.0,-21108.0,5744.0,-24016.0,32767.0
1740864790.0556834,7308.0,7756.0,-22608.0,10550.0,-29235.0,30380.0
1740864790.0729966,12064.0,6708.0,-22380.0,16527.0,-32768.0,24339.0
1740864790.0915241,16036.0,5276.0,-19512.0,20068.0,-32768.0,23250.0
1740864790.1110702,17176.0,6472.0,-20300.0,23502.0,-27790.0,27553.0
1740864790.1285517,13204.0,7856.0,-23512.0,28246.0,-13409.0,32767.0
1740864790.1472254,12472.0,9728.0,-20632.0,27873.0,4242.0,32767.0
1740864790.1649375,9276.0,11832.0,-21272.0,25606.0,2208.0,32767.0
1740864790.1831348,2672.0,9668.0,-23596.0,30624.0,2634.0,32767.0
1740864790.2021003,-5452.0,7164.0,-20308.0,32767.0,-4551.0,32767.0
1740864790.2207942,-14060.0,8664.0,-13080.0,32767.0,-1481.0,32767.0
1740864790.2396448,-21064.0,8596.0,-4364.0,32767.0,2790.0,32767.0
1740864790.256924,-27548.0,4160.0,-3208.0,30018.0,13044.0,32767.0
1740864790.2746384,-32728.0,-1168.0,-8496.0,21990.0,14915.0,32767.0
1740864790.2942393,-30408.0,-4640.0,-12792.0,23617.0,11794.0,21567.0
1740864790.3128629,-27776.0,-5488.0,-11808.0,29667.0,10267.0,12241.0
1740864790.3311207,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.3489184,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.366878,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.3848815,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.403427,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.4223492,-28488.0,-4516.0,-7012.0,32767.0,4773.0,4160.0
1740864790.440009,-11872.0,-2904.0,-1232.0,18485.0,-23435.0,-32688.0
1740864790.45932,-5084.0,-1220.0,1216.0,17154.0,-3396.0,-32768.0
1740864790.477937,-5748.0,1532.0,3308.0,13197.0,-1782.0,-32768.0
1740864790.4956741,280.0,3588.0,2232.0,8593.0,-6749.0,-32768.0
1740864790.5138438,9204.0,3640.0,-1084.0,6307.0,-16822.0,-32768.0
1740864790.5319622,12412.0,3416.0,-2372.0,5051.0,-22219.0,-32768.0
1740864790.5500085,8300.0,6416.0,-1712.0,5174.0,-24338.0,-32768.0
1740864790.569104,9444.0,10860.0,1884.0,3213.0,-32768.0,-32768.0
1740864790.587936,16208.0,14412.0,516.0,-5088.0,-32768.0,-32768.0
1740864790.6065276,28676.0,14724.0,-2336.0,-18798.0,-32768.0,-32768.0
1740864790.6257544,32767.0,7816.0,-9744.0,-25263.0,-32768.0,-32768.0
1740864790.644768,32767.0,4476.0,-14984.0,-23044.0,-6742.0,-20562.0
1740864790.6623197,26576.0,5256.0,-16108.0,-17831.0,9744.0,-6217.0
1740864790.68087,17988.0,7944.0,-16236.0,-13634.0,14419.0,-3664.0
1740864790.69886,18256.0,8584.0,-15704.0,-12318.0,8530.0,-5221.0
1740864790.7176175,24688.0,5772.0,-16208.0,-9592.0,12151.0,-2063.0
1740864790.7351267,22628.0,3596.0,-17828.0,-1255.0,14833.0,6591.0
1740864790.7532346,12860.0,5280.0,-11136.0,6971.0,13698.0,9036.0
1740864790.7712636,5748.0,6992.0,-380.0,7633.0,5126.0,2613.0
1740864790.7897816,6392.0,7428.0,3848.0,995.0,-4412.0,-6849.0
1740864790.8076892,13472.0,6028.0,1232.0,-7436.0,-8648.0,-11736.0
1740864790.826781,20292.0,3452.0,-4392.0,-11222.0,-6409.0,-8408.0
1740864790.8457828,18776.0,-580.0,-6088.0,-7811.0,6924.0,858.0
1740864790.8642812,8780.0,-1388.0,-2352.0,-2257.0,18117.0,7154.0
1740864790.8819103,1408.0,1196.0,3740.0,1130.0,29326.0,7502.0
1740864790.900436,-5072.0,5968.0,9580.0,-956.0,32767.0,3032.0
1740864790.919332,-10676.0,10840.0,13260.0,-13053.0,32767.0,-9169.0
1740864790.937434,-10116.0,15388.0,5476.0,-24652.0,15852.0,-28332.0
1740864790.9560685,5900.0,19044.0,-5708.0,-25468.0,-308.0,-32768.0
1740864790.97324,20712.0,19044.0,-10224.0,-13777.0,-29688.0,-32768.0
1740864790.9919004,27536.0,20252.0,916.0,-9969.0,-32768.0,-32768.0
1740864791.0110753,25716.0,18456.0,6104.0,-20669.0,-32768.0,-22717.0
1740864791.0289626,20576.0,15004.0,-7684.0,-26514.0,-10372.0,-8396.0
1740864791.0484662,8792.0,15160.0,-11740.0,-22053.0,-1168.0,-1098.0
1740864791.0670576,3200.0,17324.0,-9340.0,-18583.0,5291.0,-5739.0
1740864791.085643,9016.0,23212.0,-6524.0,-13695.0,5857.0,-11653.0
1740864791.10385,20152.0,22372.0,-5084.0,-14050.0,16875.0,-15187.0
1740864791.1214862,20248.0,18636.0,-12624.0,-10561.0,11392.0,-9211.0
1740864791.1406708,16488.0,19844.0,-11948.0,-5402.0,-10519.0,-2689.0
1740864791.1585357,20164.0,24760.0,936.0,-12664.0,-20845.0,-5816.0
1740864791.177115,24488.0,24728.0,-4440.0,-21100.0,-32768.0,-4585.0
