Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1739652304.0494528,18604,-20108,-6944,32767,-17112,9042
1739652304.0505717,18768,-20304,-6712,32767,-18024,9446
1739652304.0514848,18676,-20304,-6636,32767,-18716,9893
1739652304.0525513,18292,-20072,-6176,32767,-19544,10394
1739652304.091233,18172,-19664,-5304,32767,-20064,10980
1739652304.091233,18052,-19452,-4384,32767,-20362,11609
1739652304.0926569,18044,-18920,-3248,32767,-20539,12220
1739652304.0926569,18108,-18776,-2088,32767,-20766,12876
1739652304.0937393,18124,-18852,-1324,32767,-21323,13541
1739652304.0948489,18228,-18796,-900,32767,-21810,14090
1739652304.0948489,18232,-19316,-680,32767,-22157,14647
1739652304.0960772,18148,-19328,-284,32767,-22598,15128
1739652304.0971835,18220,-19020,520,32767,-22700,15572
1739652304.0971835,18252,-18592,1216,32767,-22883,16197
1739652304.0984719,18016,-18728,2076,32767,-22889,16860
1739652304.0995715,17776,-18848,3212,32767,-22899,17424
1739652304.1004782,17504,-18972,4068,32767,-22886,17912
1739652304.1014807,17276,-19144,5128,32767,-22928,18470
1739652304.1014807,17304,-19320,6148,32767,-23089,18971
1739652304.1024806,17512,-19684,6720,32767,-23355,19499
1739652304.1039326,17492,-19848,7192,32767,-23718,19990
1739652304.1509411,17568,-19964,7784,32767,-24042,20410
1739652304.151943,17316,-19960,8100,32767,-24319,20789
1739652304.151943,16832,-20116,8612,32767,-24508,21132
1739652304.152946,16404,-20196,9172,32767,-24593,21439
1739652304.1539454,16256,-20456,9532,32767,-24629,21722
1739652304.1539454,16036,-21252,9592,31548,-24736,22026
1739652304.1560736,16468,-22228,9292,30282,-25082,22356
1739652304.1560736,16864,-23012,8616,29240,-25576,22790
1739652304.1571774,17216,-23864,7724,28355,-26086,23290
1739652304.1571774,17492,-24020,7044,27712,-26671,23831
1739652304.158455,17500,-23812,6780,27150,-27310,24427
1739652304.1595225,16932,-23116,6948,26460,-27851,25075
1739652304.1605277,16248,-22520,7404,25677,-28288,25627
1739652304.1605277,15448,-22132,7704,24803,-28606,26138
1739652304.161981,14744,-21480,8088,23928,-29083,26494
1739652304.1629865,13920,-21012,8392,23035,-29606,26701
1739652304.1629865,13448,-20512,8532,22301,-30166,26752
1739652304.16412,12984,-20080,8492,21733,-30737,26678
1739652304.1651433,12600,-19640,8404,21344,-31118,26571
1739652304.1662574,11828,-19092,8612,20997,-31255,26301
1739652304.167126,11240,-18708,8996,20611,-31271,25850
1739652304.2110782,10752,-18496,9468,20152,-31143,25379
1739652304.2125533,10588,-18228,9608,19646,-31068,24824
1739652304.2125533,10584,-18072,9660,19279,-31287,24569
1739652304.2136762,9864,-18760,9872,18947,-31185,24012
1739652304.2136762,10608,-19076,9528,18807,-31218,23605
1739652304.2148926,10428,-19396,9256,18938,-31087,23334
1739652304.2148926,10212,-19444,9448,19076,-30959,23012
1739652304.216341,9956,-19500,9652,19192,-30831,22841
1739652304.216341,9448,-19420,10420,19011,-30558,22578
1739652304.2178295,9272,-19548,10680,18773,-30173,22437
1739652304.2178295,8988,-19588,11112,18448,-29804,22215
1739652304.2188373,8536,-19868,11764,17915,-29515,21906
1739652304.2203195,8324,-20212,12008,17363,-29301,21714
1739652304.2203195,8384,-20724,12176,16732,-29171,21546
1739652304.2218652,8316,-21216,12100,16338,-28968,21370
1739652304.22287,8424,-21740,12280,15679,-28824,21145
1739652304.22287,8336,-22292,12488,15196,-28854,21055
1739652304.224296,8640,-23040,12088,14827,-28766,21076
1739652304.225323,9012,-23688,11664,14586,-28525,21254
1739652304.2263138,9256,-24448,11516,14328,-28317,21612
1739652304.2710133,9432,-24952,11748,14024,-28207,22099
1739652304.272187,9584,-25476,11920,13625,-28196,22786
1739652304.272187,9688,-25780,12360,13152,-28215,23575
1739652304.272187,9596,-26116,12980,12523,-28221,24341
1739652304.2733374,9672,-26352,13460,11853,-28414,25171
1739652304.2747285,9576,-26700,13572,11177,-28619,25835
1739652304.2747285,9744,-26788,13732,10516,-28810,26490
1739652304.2763247,9964,-26840,13872,9912,-28623,27095
1739652304.2763247,9976,-26912,13768,9234,-28341,27674
1739652304.277918,9744,-26740,13912,8523,-28298,28190
1739652304.2791085,9624,-26660,14228,7658,-28390,28709
1739652304.3304403,9408,-26464,14612,6798,-28320,29095
1739652304.335016,9256,-26276,15092,5912,-28210,29483
1739652304.3363059,9316,-26008,15416,4967,-27998,29837
1739652304.3363059,9008,-25760,15540,4089,-27935,30206
1739652304.3363059,8768,-25564,15540,3224,-27869,30483
1739652304.3363059,8612,-25248,15524,2422,-27846,30717
1739652304.3363059,8516,-24996,15764,1709,-27732,30768
1739652304.3363059,8352,-24536,15756,1062,-27730,30726
1739652304.3363059,8524,-24288,15720,530,-27663,30672
1739652304.3382556,8568,-23988,15716,100,-27667,30563
1739652304.3382556,9060,-23732,15728,-115,-27704,30398
1739652304.3394334,9492,-23572,15560,-89,-27682,30188
1739652304.3404403,9996,-23292,15660,128,-27667,30072
1739652304.341444,10448,-22884,15844,513,-27494,29980
1739652304.341444,10836,-22556,15988,1046,-27213,29937
1739652304.342633,11376,-22132,16216,1704,-26834,29995
1739652304.3437152,11836,-21872,16848,2581,-26354,30069
1739652304.3437152,12204,-21420,17352,3577,-26027,30252
1739652304.345022,12460,-21164,18304,4720,-25469,30451
1739652304.345022,12580,-20744,19000,5909,-24901,30661
1739652304.3464832,12696,-20384,19800,7037,-24165,30878
1739652304.3464832,12476,-19908,20464,8233,-23404,31058
1739652304.3476527,11892,-19380,21680,9312,-22515,31273
1739652304.3491158,11324,-18740,23084,10157,-21544,31387
1739652304.3491158,10816,-18192,24084,10738,-20593,31409
1739652304.351987,10296,-17564,25088,11112,-19631,31355
1739652304.351987,9564,-16968,25852,11176,-18828,31262
1739652304.351987,8688,-16784,26684,11186,-17964,31106
1739652304.3529932,7924,-16496,27500,10858,-17945,30801
1739652304.3539956,7180,-16516,28208,10381,-17283,30233
1739652304.3539956,6356,-16600,28468,9751,-16642,29736
1739652304.355997,5684,-16724,28932,8785,-16101,29275
1739652304.3904755,5696,-16708,29444,7576,-15272,28960
1739652304.391819,5688,-17156,30128,6216,-14273,28848
1739652304.391819,4328,-16988,31448,4345,-14981,28806
1739652304.4509192,4772,-17620,32364,2373,-15160,28645
1739652304.4519207,4852,-17944,32668,336,-15709,28695
1739652304.4519207,4164,-18540,32767,-1888,-16870,29001
1739652304.4529145,4420,-19028,32767,-3800,-16002,29159
1739652304.453911,5484,-20028,32767,-5590,-15376,28997
1739652304.4549184,2816,-19620,32767,-7424,-16146,29535
1739652304.4549184,4472,-20684,32724,-8804,-16036,29966
1739652304.456391,5084,-21460,32160,-9641,-15204,30249
1739652304.4574366,5944,-22008,31736,-10309,-14478,31060
1739652304.4574366,6492,-22136,31180,-10603,-13191,31693
1739652304.4587486,7100,-22356,30796,-10544,-12141,32178
1739652304.4587486,7268,-22460,30496,-10376,-11132,32767
1739652304.460285,7280,-22292,30092,-10113,-10185,32767
1739652304.4613335,7216,-22032,29588,-9717,-9417,32767
1739652304.462326,7332,-21880,28992,-9307,-8265,32767
1739652304.462326,7172,-21248,28532,-8896,-6678,32767
1739652304.4632921,7164,-20676,27704,-8519,-5244,32767
1739652304.4643116,6836,-20024,27416,-8244,-3921,32767
1739652304.4643116,6464,-19252,27104,-8107,-2937,32767
1739652304.4656293,6180,-18744,26804,-8147,-2219,32767
1739652304.4667451,5884,-18268,26200,-8220,-1643,32767
1739652304.4676356,5676,-17708,25740,-8395,-1125,32767
1739652304.4676356,5532,-17288,25096,-8572,-752,32767
1739652304.4686353,5824,-16928,24672,-8814,-343,32767
1739652304.4700518,5884,-16460,24572,-9133,-50,32557
1739652304.5107005,5812,-15948,24316,-9593,106,32384
1739652304.5117033,5624,-15764,24376,-10058,123,32207
1739652304.5117033,5368,-15372,24412,-10588,-17,32015
1739652304.5127037,5024,-15024,24432,-11146,-137,31922
1739652304.5137014,4752,-14936,24432,-11594,-51,31795
1739652304.514737,4504,-14860,24456,-11836,-88,31686
1739652304.515745,4228,-14552,24580,-12033,8,31559
1739652304.515745,3940,-14448,24492,-12179,152,31421
1739652304.5169797,3700,-13952,24524,-12273,417,31298
1739652304.5179868,3680,-13772,24332,-12351,671,31221
1739652304.5179868,3616,-13352,24264,-12350,936,31193
1739652304.5190248,3484,-13132,24064,-12163,1244,31096
1739652304.5200505,3140,-12916,23508,-11734,1802,30915
1739652304.5209846,2684,-12760,23116,-11250,2332,30681
1739652304.5220177,2332,-12736,22524,-10631,2888,30356
1739652304.5220177,1908,-12576,22168,-9984,3533,30009
1739652304.5229838,1400,-12732,21744,-9237,4090,29599
1739652304.524305,836,-12752,21140,-8443,4714,29208
1739652304.524305,476,-12736,20980,-7665,5347,28768
1739652304.5256693,204,-12676,20708,-6947,5953,28410
1739652304.5256693,-128,-12724,20576,-6241,6420,28059
1739652304.5266745,-420,-12920,20176,-5528,6929,27700
1739652304.5276763,-128,-12900,19976,-4816,7411,27410
1739652304.528768,108,-13028,19560,-4142,7881,27149
1739652304.5296762,448,-13112,19268,-3473,8282,27005
1739652304.5296762,740,-13236,19052,-2911,8625,26960
1739652304.5316775,1084,-13244,19176,-2535,8776,26975
1739652304.5316775,1452,-13008,19420,-2388,8972,27015
1739652304.5327275,1768,-13148,19452,-2405,8994,27103
1739652304.5327275,1952,-12920,19548,-2546,8904,27216
1739652304.533953,2428,-13076,19816,-2862,8743,27450
1739652304.570481,2752,-12888,20136,-3336,8686,27674
1739652304.570481,3232,-12640,20380,-3990,8467,28012
1739652304.5719962,3664,-12372,20792,-4741,8227,28370
1739652304.5730035,3836,-12120,20956,-5405,7869,28822
1739652304.5740063,4044,-11684,21024,-6078,7700,29192
1739652304.5740063,3940,-11468,21024,-6735,7665,29552
1739652304.575003,3784,-11040,21304,-7355,7863,29776
1739652304.5760548,3748,-10416,21476,-8039,8051,30076
1739652304.5770028,4048,-9796,21556,-8655,8365,30292
1739652304.578003,4124,-9104,21664,-9199,8686,30494
1739652304.578003,4400,-8432,21344,-9635,8863,30734
1739652304.5790036,4260,-7648,21396,-9970,9181,30922
1739652304.5800447,3960,-6988,20980,-10172,9425,30984
1739652304.5810037,3484,-6420,20956,-10275,9876,30899
1739652304.5810037,3128,-5772,20796,-10455,10502,30685
1739652304.5830052,2756,-5284,20360,-10520,11009,30417
1739652304.6310086,2540,-4476,20328,-10440,11315,30126
1739652304.6320055,2260,-4020,20368,-10619,11573,29669
1739652304.6320055,2000,-2604,20368,-10868,11545,29145
1739652304.6320055,2488,-1932,20204,-10891,11800,28784
1739652304.6334965,2168,-1024,19940,-10851,12221,28296
1739652304.6345038,2160,-972,19464,-10741,12501,27913
1739652304.6355035,1820,-616,19560,-10791,12701,27496
1739652304.6365814,1548,140,19616,-10888,13126,26902
1739652304.6365814,1168,492,19484,-11098,13400,26294
1739652304.637588,944,1036,19516,-11383,13669,25664
1739652304.637588,1004,1540,19452,-11580,13916,25090
1739652304.6398528,944,1840,19612,-11781,14083,24630
1739652304.6398528,668,2148,19636,-11909,14256,24184
1739652304.6409762,656,2628,19720,-12056,14322,23750
1739652304.6418762,696,2992,19700,-12169,14386,23264
1739652304.6418762,892,3432,20020,-12399,14566,22772
1739652304.642838,1056,3676,19884,-12646,14845,22154
1739652304.6907141,952,3732,19632,-12789,15030,21476
1739652304.6907141,1228,3632,19580,-12844,15375,20694
1739652304.69218,1412,3384,19472,-12879,15892,20002
1739652304.6932452,1672,3180,19024,-12841,16471,19340
1739652304.6942596,2012,3132,18868,-12696,17033,18720
1739652304.6942596,2308,3064,18600,-12555,17609,18204
1739652304.6952512,2524,2984,18324,-12405,18118,17633
1739652304.6962678,2784,2952,18032,-12215,18681,17092
1739652304.6962678,2888,2756,17760,-12073,19278,16520
1739652304.6972756,2980,2632,17400,-11869,19873,15872
1739652304.6982744,3040,2600,17312,-11714,20478,15155
1739652304.6993554,3004,2528,16836,-11569,21026,14400
1739652304.7505007,3008,2500,16492,-11379,21719,13727
1739652304.7517118,2976,2236,16020,-11253,22549,13058
1739652304.7517118,3092,2128,16016,-11164,23325,12467
1739652304.7532048,2980,1984,15772,-11105,24068,11883
1739652304.7532048,3484,1724,15492,-11060,24774,11311
1739652304.7546897,3148,2024,15328,-11190,25215,10657
1739652304.7546897,3544,2052,15020,-11338,26016,10024
1739652304.7561865,3924,2168,14748,-11542,26694,9586
1739652304.7561865,4064,2336,14840,-11856,27351,9311
1739652304.7583323,4116,2520,14572,-12242,27839,9067
1739652304.7583323,4096,2624,14340,-12584,28361,8794
1739652304.759238,4200,2780,14328,-12809,28752,8430
1739652304.7602334,4204,3016,14004,-13002,29184,8024
1739652304.7602334,4224,3352,13832,-13155,29740,7472
1739652304.7612338,4240,3568,14132,-13327,30442,6817
1739652304.7624722,4172,3796,14008,-13571,31366,6090
1739652304.7624722,4076,3852,13972,-13741,32338,5306
1739652304.7639427,4056,3996,13972,-13853,32767,4492
1739652304.7639427,4188,4220,14256,-13940,32767,3643
1739652304.765481,4512,4232,14092,-14012,32767,2784
1739652304.7664857,4576,4296,14148,-14025,32767,1934
1739652304.7664857,4628,4420,13884,-14043,32767,1027
1739652304.7678654,4632,4476,13920,-14131,32767,73
1739652304.7683694,4724,4536,13620,-14333,32767,-856
1739652304.7693746,5048,4640,13660,-14726,32767,-1600
1739652304.7703757,5256,4776,13304,-15281,32767,-2313
1739652304.7703757,5776,4852,12680,-15869,32767,-2916
1739652304.7717361,6348,4932,12236,-16359,32767,-3372
1739652304.772241,7020,5152,11464,-16815,32767,-3772
1739652304.7732701,7688,5248,10216,-17206,32767,-4063
1739652304.774262,8428,5460,9220,-17474,32767,-4287
1739652304.774262,8840,5276,7912,-17630,32767,-4479
1739652304.7756636,9364,5772,6384,-17540,32767,-4372
1739652304.7766726,9464,5856,4604,-17240,32767,-4392
1739652304.7766726,10092,5656,3088,-16679,32767,-4235
1739652304.7779593,10252,5840,1260,-16161,32767,-4031
1739652304.8104837,10068,5616,-112,-15238,32767,-3840
1739652304.8114305,10208,5564,-1492,-14112,32767,-3780
1739652304.812431,10544,5468,-2940,-12723,32767,-3653
1739652304.812431,10768,5552,-4304,-11131,32767,-3621
1739652304.8134296,10972,5636,-5400,-9649,32767,-3508
1739652304.8145146,10944,5204,-6976,-7602,32767,-3191
1739652304.8154292,10796,4856,-7416,-5461,32767,-3213
1739652304.81643,10484,4476,-7576,-3650,32767,-3684
1739652304.81643,10368,4076,-7484,-2294,32767,-4064
1739652304.8174303,10332,4032,-7412,-1262,32767,-4376
1739652304.8184288,10124,3988,-7032,-598,32767,-4932
1739652304.8194292,9956,3436,-6796,-115,32767,-5314
1739652304.820469,9824,3124,-6372,408,32767,-5670
1739652304.820469,9628,2836,-5552,889,32767,-5989
1739652304.821539,9132,2776,-4800,1421,32767,-6055
1739652304.8706274,8556,2924,-4200,1974,32767,-6085
1739652304.8706274,8300,3224,-3112,2115,32767,-6129
1739652304.8721352,8356,3624,-2108,1556,32767,-6315
1739652304.8731601,8296,3772,-1372,360,32767,-6588
1739652304.8731601,8052,4180,-628,-1730,32767,-7045
1739652304.8742888,8648,3752,-124,-3994,32767,-7094
1739652304.8753004,9064,3276,-276,-6540,32767,-7237
1739652304.8762977,9232,3148,-848,-8923,32767,-7458
1739652304.8762977,9928,2732,-1712,-10785,32767,-7061
1739652304.8772948,9836,2568,-2892,-12236,32767,-6751
1739652304.8784437,10248,2344,-3868,-13045,32767,-5815
1739652304.8784437,9420,2528,-4840,-13488,32767,-5045
1739652304.8795414,9792,2608,-5676,-13252,32767,-4619
1739652304.8805475,10128,2460,-6108,-13502,32767,-4100
1739652304.8816032,10336,2472,-7044,-13823,32767,-3567
1739652304.882552,10508,2508,-8968,-13929,32767,-3713
1739652304.883598,10744,2224,-10608,-13483,32767,-3604
1739652304.883598,10592,1952,-11648,-12537,32767,-3305
1739652304.8845487,12548,760,-13316,-11369,32767,-3089
1739652304.8855522,10940,2616,-14780,-10122,32767,-3642
1739652304.886585,10720,1460,-16584,-8268,32767,-3629
1739652304.8875842,10812,2248,-16688,-6911,32767,-3037
1739652304.9306612,11188,2468,-16780,-5956,32767,-2381
1739652304.9315484,10676,2472,-17148,-5108,32767,-1795
1739652304.932555,8908,2572,-17856,-3712,32767,-1566
1739652304.9336612,9176,3612,-17300,-1866,32690,-1779
1739652304.9336612,10516,3200,-15724,-558,32514,-1652
1739652304.9336612,10132,2844,-16736,578,32113,-1254
1739652304.9351618,8952,3248,-16720,1945,31484,-1205
1739652304.936304,8436,3700,-15920,2955,30137,-1190
1739652304.936304,8864,3132,-15576,3450,29206,-1115
1739652304.937311,8884,2512,-15600,3577,28743,-1093
1739652304.9383104,8744,1652,-15100,3273,28147,-1084
1739652304.9393132,8704,1376,-14532,2479,27649,-1027
1739652304.9393132,8716,1292,-14052,1364,27050,-1040
1739652304.9408147,8924,1420,-13856,-262,26015,-1024
1739652304.9418254,9088,1420,-13844,-2093,25149,-1044
1739652304.9428225,9348,996,-14312,-3899,24399,-919
1739652304.9912543,9640,616,-15488,-5279,24174,-683
1739652304.9912543,9984,-308,-16692,-5856,24437,-456
1739652304.992379,10212,-716,-17328,-5906,24739,-362
1739652304.992379,10532,-1008,-17828,-5750,25225,-339
1739652304.993394,10888,-1224,-18224,-5637,25893,-460
1739652304.994392,11064,-1720,-18744,-5254,26900,-626
1739652304.9956427,11080,-1920,-19712,-4482,28054,-844
1739652304.996651,10884,-2208,-20484,-3136,28929,-1191
1739652304.996651,10392,-2048,-21052,-1311,29356,-1540
1739652304.997726,10652,-2064,-21508,759,30058,-2124
1739652304.9986508,10376,-2608,-22164,2828,30195,-1976
1739652304.9996526,9988,-2332,-23004,4986,30386,-1721
1739652304.9996526,10264,-2508,-24132,7159,30718,-1330
1739652305.0009458,9312,-2296,-24432,9451,30560,-1182
1739652305.0009458,9180,-2068,-24252,11132,30497,-852
1739652305.0023742,9020,-1580,-24196,12433,30696,-1121
1739652305.0033972,9160,-2084,-23528,13170,30505,-1240
1739652305.0033972,9164,-2020,-23012,13778,30375,-1553
1739652305.0049906,9332,-2336,-22500,13669,30054,-1834
1739652305.0049906,9204,-2560,-22348,13528,29849,-2416
1739652305.00705,9628,-3764,-22044,13057,29488,-2808
1739652305.00705,10036,-4952,-22264,12443,28771,-3007
1739652305.008053,10456,-5712,-22600,11561,28000,-3110
1739652305.00901,11096,-6244,-23336,10538,27347,-3124
1739652305.0510204,11700,-6764,-23960,9454,26614,-2814
1739652305.0520184,12224,-7068,-24632,8581,26058,-2485
1739652305.0520184,12212,-7232,-25432,7854,24984,-1902
1739652305.053018,12220,-7684,-26904,7548,24234,-1319
1739652305.054019,12368,-7828,-27712,7382,23278,-731
1739652305.054019,12572,-8044,-28492,7421,22453,-53
1739652305.0551207,12532,-8388,-29496,7683,21563,545
1739652305.0561323,12376,-8668,-30124,8385,20824,1048
1739652305.0571308,12264,-8672,-30784,9395,20165,1501
1739652305.0571308,12116,-8540,-31200,10767,19726,1918
1739652305.0585856,11656,-8260,-31680,12277,19264,2329
1739652305.0595925,11256,-8072,-31552,13817,18981,2562
1739652305.0605965,10684,-8028,-31092,15283,18829,2636
1739652305.111384,10256,-7872,-30276,16718,18656,2495
1739652305.111384,9800,-7916,-29432,17842,18395,2266
1739652305.112383,9372,-7964,-28348,18905,18054,2075
1739652305.1716468,8956,-7616,-27196,19648,17817,1863
1739652305.1716468,8624,-7316,-25888,20062,17652,1499
1739652305.172645,8528,-7196,-24532,20093,17422,1166
1739652305.172645,8536,-7344,-23000,19757,17154,821
1739652305.1747274,8492,-7528,-21952,19149,16808,365
1739652305.1758454,8696,-7572,-21656,18395,16301,-98
1739652305.1758454,8860,-7796,-21348,17566,15848,-578
1739652305.1768196,9236,-7708,-21104,16695,15387,-1268
1739652305.177727,9856,-8012,-20924,15935,15353,-1780
1739652305.178759,10216,-7928,-21328,14721,15435,-2069
1739652305.2309513,10652,-8640,-21356,13583,15088,-1767
1739652305.2309513,11104,-9076,-21344,12508,14618,-1358
1739652305.232389,11380,-9348,-21120,11627,14244,-859
1739652305.232389,11504,-9728,-21680,11143,13795,-414
1739652305.233721,11848,-9852,-22176,11144,13681,-207
1739652305.2347307,12132,-10048,-22572,11660,13656,-23
1739652305.2357419,12176,-10260,-22664,12547,13706,-16
1739652305.236732,12060,-10432,-22648,13784,13552,-2
1739652305.237729,11960,-10376,-23240,15245,13484,-30
1739652305.237729,12024,-9980,-23108,16760,13700,152
1739652305.2387297,11832,-9564,-22820,18244,13451,493
1739652305.2387297,11796,-9272,-22004,19496,13364,790
1739652305.2397296,11432,-8368,-21408,20519,13323,943
1739652305.2407284,10812,-8124,-20600,21231,12870,1065
1739652305.2418408,10500,-7592,-19144,21592,12737,771
1739652305.2427802,9852,-7328,-17508,21420,12494,585
1739652305.2427802,9444,-7356,-16488,21011,12177,419
1739652305.243922,9136,-7112,-15244,20357,12096,108
1739652305.2449286,9012,-6804,-13780,19536,12121,-245
1739652305.245938,8852,-6776,-12588,18504,12013,-535
1739652305.245938,8988,-7760,-2248,18128,11340,636
1739652305.2469273,8744,-7348,-1136,16754,10906,649
1739652305.2479255,8636,-7044,-448,15165,10584,632
1739652305.2489526,8648,-6536,-404,13507,10498,506
1739652305.2489526,8360,-6076,420,11579,10471,392
1739652305.2499273,8260,-5924,504,9573,10355,269
1739652305.2908204,8356,-5772,644,7463,10135,185
1739652305.291935,8436,-5800,484,5298,9952,-7
1739652305.291935,8556,-5880,368,3218,9665,-154
1739652305.291935,8700,-5924,-220,1338,9362,-402
1739652305.2934322,8808,-6216,-808,-246,9152,-680
1739652305.2944412,9096,-6344,-1400,-1559,8975,-998
1739652305.2944412,9408,-6384,-2024,-2635,8824,-1372
1739652305.2958927,9628,-6548,-2884,-3403,8781,-1730
1739652305.296992,9512,-6668,-3680,-3986,8678,-2107
1739652305.3513117,9704,-6476,-4432,-4270,8550,-2385
1739652305.3513117,9956,-6780,-5320,-4265,8655,-2580
1739652305.3513117,10152,-7028,-6160,-3830,8884,-2765
1739652305.3529065,10432,-7192,-7108,-3023,8920,-2807
1739652305.3529065,10556,-7212,-7712,-2085,9164,-2789
1739652305.354111,11024,-7508,-9040,-775,9785,-2814
1739652305.3553152,10940,-7828,-10296,988,10306,-3067
1739652305.3563206,10904,-8288,-11500,3116,10811,-3521
1739652305.357323,10740,-8996,-13064,5626,11207,-3906
1739652305.357323,11140,-9936,-13696,8257,11325,-4217
1739652305.358585,10484,-9828,-14344,11155,12004,-4860
1739652305.358585,10724,-9644,-13996,13721,12765,-5484
1739652305.3599458,10400,-9612,-13228,15946,13636,-6130
1739652305.3612683,10588,-9996,-12196,17678,14143,-6567
1739652305.3612683,10616,-9792,-11368,18979,14514,-6818
1739652305.3637176,10324,-9740,-10668,19840,14490,-7056
1739652305.3637176,10528,-9804,-10176,20367,14299,-7155
1739652305.3637176,10440,-9424,-9724,20477,13962,-7207
1739652305.365134,10572,-9280,-9092,20381,13733,-7299
1739652305.365134,10440,-8992,-8600,20163,13491,-7457
1739652305.3665166,10360,-8700,-8276,19811,13045,-7649
1739652305.367521,10420,-8492,-7964,19327,12535,-7721
1739652305.367521,10280,-8172,-7796,18749,12319,-7914
1739652305.368906,10520,-8248,-7532,18122,11865,-7925
1739652305.369914,10468,-8176,-7408,17480,11297,-7972
1739652305.369914,10600,-8008,-7256,16719,10959,-8032
1739652305.371306,11160,-8004,-7136,15687,10542,-7981
1739652305.372343,11484,-8240,-7420,14627,10291,-7892
1739652305.3728516,12072,-8692,-7776,13631,10064,-7797
1739652305.373858,12664,-9100,-8344,12758,9737,-7747
1739652305.373858,13220,-9680,-8848,12053,9347,-7682
1739652305.3752868,13760,-10304,-9452,11536,8840,-7600
1739652305.3762944,14340,-10804,-10240,11312,8377,-7488
1739652305.4112298,15028,-11380,-11144,11265,7931,-7295
1739652305.4708176,15584,-11784,-11920,11473,7636,-7067
1739652305.4718199,16208,-12444,-12588,11933,7429,-6754
1739652305.4718199,16800,-13276,-13604,12696,7273,-6472
1739652305.4728162,17468,-14268,-14404,13645,6903,-6139
1739652305.474279,17852,-15060,-15424,14861,6607,-5922
1739652305.474279,18244,-16032,-16556,16264,6267,-5597
1739652305.475532,18580,-16744,-17164,17839,5878,-5127
1739652305.4765377,18620,-17136,-17856,19622,5521,-4670
1739652305.477663,18288,-17072,-18228,21533,5113,-4093
1739652305.477663,18344,-17092,-18880,23672,4778,-3464
1739652305.4781704,18236,-17064,-18824,25972,4569,-2850
1739652305.4794705,17840,-16824,-19096,28224,4504,-2272
1739652305.48048,17628,-16508,-19036,30680,4342,-1703
1739652305.481478,17408,-16092,-18468,32767,4132,-1114
1739652305.4824812,16904,-15684,-17480,32767,3914,-611
1739652305.4824812,16776,-14948,-16864,32767,3560,-140
1739652305.4845073,16420,-14476,-16160,32767,3088,289
1739652305.4845073,16056,-13824,-15632,32767,2443,633
1739652305.4845073,15924,-13348,-14688,32767,1993,919
1739652305.485874,15832,-12980,-13668,32767,1937,1059
1739652305.5313954,15976,-12588,-13372,32767,1958,1165
1739652305.5313954,15900,-12196,-12644,32767,2213,1301
1739652305.5323913,16144,-12264,-12004,32767,2339,1506
1739652305.5333898,16444,-12616,-11244,32767,2103,1821
1739652305.5916715,16828,-13128,-10436,32767,1446,2102
1739652305.5916715,17580,-14112,-10172,32767,678,2363
1739652305.592669,18228,-14704,-9832,32767,-242,2555
1739652305.593668,18752,-15440,-9908,32767,-1217,2727
1739652305.5946708,19488,-15976,-9664,32767,-2267,2953
1739652305.5946708,20252,-16624,-9024,32767,-3328,3324
1739652305.595691,20984,-17276,-8900,32767,-4511,3876
1739652305.59674,22108,-20108,-7224,32767,-10924,7235
1739652305.59674,22316,-20316,-6952,32767,-12786,8414
1739652305.5977721,22596,-20664,-6964,32767,-14363,9775
1739652305.5990002,22824,-21248,-6736,32767,-15740,11159
1739652305.60002,22928,-21412,-6460,32767,-16919,12562
1739652305.60002,22880,-21484,-6044,32767,-17878,13842
1739652305.6010344,22788,-21052,-5540,32767,-18458,15013
1739652305.6020308,22568,-20504,-4856,32767,-19319,16172
1739652305.6030283,22484,-20160,-4308,32767,-19985,17345
1739652305.6040301,22516,-19500,-3200,32767,-20357,18115
1739652305.6040301,22924,-19632,-2772,32767,-20203,19035
1739652305.605079,22856,-20124,-2288,32767,-20693,20664
1739652305.6060882,23104,-20604,-1364,32767,-21261,22193
1739652305.6060882,23160,-20860,-368,32767,-21876,23481
1739652305.60809,22952,-21188,632,32767,-22260,24585
1739652305.60809,22620,-21092,1576,32767,-22402,25546
1739652305.6091468,22484,-20240,2624,32767,-22622,26338
1739652305.610156,22168,-19764,3844,32767,-22585,27196
1739652305.6111596,22096,-19728,4668,32767,-22978,28174
1739652305.6111596,21640,-20116,5248,32767,-23429,29136
1739652305.6121604,20968,-20556,5564,32767,-24951,30036
1739652305.6133456,18780,-20852,6552,32767,-26294,30285
1739652305.6143515,15488,-20952,6872,32767,-28251,29379
1739652305.6143515,11380,-23372,10876,11169,-30542,22691
1739652305.615492,11460,-23724,10144,11855,-29501,22860
1739652305.6163561,10764,-24340,8760,13280,-28608,22775
1739652305.6173549,10544,-24776,7316,15200,-27839,22611
1739652305.6183553,10796,-24800,7028,17117,-27347,22614
1739652305.6193566,10828,-25084,6532,19016,-26963,22706
1739652305.6508932,10780,-25064,6400,20835,-26737,22801
1739652305.7118192,10740,-24844,6092,22423,-26230,22883
1739652305.7118192,10784,-24596,6284,23979,-25648,22945
1739652305.7128294,10652,-23768,6556,25045,-25436,23068
1739652305.7138207,10656,-23416,6976,25677,-25469,23245
1739652305.7138207,10556,-23124,7504,26014,-25484,23386
1739652305.7148187,10084,-22512,8360,26081,-25862,23500
