Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1739651258.5378597,24908,4140,-9124,-31532,-32768,14008
1739651258.538862,22412,3100,-7144,-30644,-32768,13275
1739651258.5398602,21364,3228,-5924,-29594,-32768,12723
1739651258.5398602,20688,4376,-5052,-27592,-32768,12316
1739651258.541095,20496,5816,-3332,-25343,-32768,12157
1739651258.541095,20344,6756,-820,-23225,-32768,12057
1739651258.543605,19728,7212,956,-21230,-32768,12066
1739651258.5784123,18892,7412,2388,-19313,-32768,11750
1739651258.579312,17988,7588,3712,-17213,-32768,11442
1739651258.580352,16476,7984,5180,-15107,-32768,11001
1739651258.580352,15856,8704,6896,-12977,-32768,10425
1739651258.5813682,15464,9200,8284,-10859,-32768,9766
1739651258.5823731,15080,9756,9456,-8743,-32768,9134
1739651258.583377,14364,10508,10364,-6600,-32768,8595
1739651258.5843773,13256,11476,11372,-4594,-32768,7987
1739651258.6389632,11968,11884,11672,-2655,-32768,7159
1739651258.6389632,10808,12576,12080,-897,-32768,6295
1739651258.6399612,10104,12872,12404,767,-32768,5276
1739651258.6409612,9796,13576,12396,2332,-32768,4396
1739651258.6409612,9072,14116,12392,3788,-32768,3551
1739651258.6425545,8148,14676,12468,5044,-32768,2725
1739651258.6425545,7360,14972,11856,6384,-32768,1958
1739651258.643563,6340,15284,11688,7714,-32768,1253
1739651258.6449056,5216,14984,11216,9003,-32768,524
1739651258.6449056,4444,14660,11216,10182,-32768,-225
1739651258.6459112,3812,14356,11316,11215,-32768,-946
1739651258.6471562,3564,13352,11168,12076,-32768,-1579
1739651258.6471562,2864,12512,11596,12542,-32768,-2173
1739651258.6481612,1480,11860,11352,12764,-32768,-2934
1739651258.649161,496,11116,10816,12840,-32768,-3720
1739651258.650383,-72,10244,10692,12895,-32768,-4416
1739651258.650383,-640,9612,10400,12794,-32768,-4964
1739651258.6523895,-1108,9088,10064,12655,-32768,-5386
1739651258.6523895,-1808,8380,9552,12482,-32768,-5640
1739651258.6534925,-2132,7572,9504,12229,-32768,-5830
1739651258.6543882,-2560,6936,9732,11880,-32768,-5869
1739651258.6553898,-2912,6584,9580,11430,-32768,-5882
1739651258.6553898,-3136,5920,9548,10957,-32768,-5803
1739651258.6564682,-3492,5344,9760,10418,-32768,-5606
1739651258.657451,-3988,4872,9584,9857,-32768,-5460
1739651258.657451,-4096,4264,9800,9263,-32768,-5301
1739651258.6593907,-4508,3900,9852,8701,-32768,-5112
1739651258.6593907,-4544,3068,9964,8155,-32768,-4980
1739651258.6605184,-4668,2332,10152,7701,-32768,-4866
1739651258.6613927,-4520,1788,10516,7220,-32768,-4755
1739651258.6613927,-4460,1572,10408,6737,-32768,-4706
1739651258.662388,-4352,1344,10504,6251,-32768,-4655
1739651258.663427,-4076,1312,10272,5818,-32768,-4637
1739651258.6643898,-3728,1056,10296,5398,-32768,-4653
1739651258.665389,-3460,800,10304,5009,-32768,-4649
1739651258.665389,-2956,436,10108,4656,-32768,-4648
1739651258.666391,-3020,700,10492,4326,-32768,-4656
1739651258.6983895,-2844,660,10512,3905,-32768,-4730
1739651258.6993928,-2836,712,10296,3559,-32768,-4822
1739651258.6993928,-2768,592,10004,3233,-32768,-4919
1739651258.7008402,-2588,344,9712,3017,-32768,-5023
1739651258.7019038,-2268,120,9512,2852,-32768,-5038
1739651258.7019038,-2292,-88,9568,2595,-32714,-5039
1739651258.703117,-2312,-284,9444,2262,-31911,-5011
1739651258.70414,-2400,-260,9316,1842,-31345,-4960
1739651258.7051284,-2120,-376,8880,1433,-30626,-4881
1739651258.7051284,-2316,-572,8316,1071,-30066,-4735
1739651258.7062006,-2272,-684,7912,701,-29379,-4652
1739651258.7071273,-2524,-624,7472,277,-28643,-4524
1739651258.7081232,-2408,-944,6940,-111,-27921,-4347
1739651258.7081232,-2708,-1284,6860,-410,-27366,-4115
1739651258.7587876,-2880,-1564,6396,-899,-26869,-3880
1739651258.7597842,-3132,-1820,6528,-1484,-26505,-3667
1739651258.7597842,-3312,-1988,6192,-2125,-26105,-3473
1739651258.7607825,-3700,-2504,5928,-2690,-25784,-3275
1739651258.7618752,-3980,-2964,5256,-3214,-25329,-3070
1739651258.7618752,-4296,-3084,4916,-3715,-25004,-2825
1739651258.762785,-4708,-3488,4688,-4306,-24517,-2616
1739651258.764258,-5304,-4404,4484,-4877,-24359,-2496
1739651258.764258,-5468,-4844,4184,-5206,-24262,-2339
1739651258.765263,-5560,-4868,3976,-5563,-24063,-2196
1739651258.7662637,-5852,-4800,4216,-6106,-23808,-2131
1739651258.7673628,-5836,-4604,4128,-6758,-23421,-2088
1739651258.7673628,-5772,-4776,3708,-7421,-22746,-2062
1739651258.7687821,-5752,-5016,3380,-8079,-21993,-2003
1739651258.7697883,-5576,-5256,2800,-8619,-20986,-1909
1739651258.7697883,-5784,-5508,2772,-9103,-20016,-1717
1739651258.7707906,-6104,-5848,2872,-9636,-19001,-1629
1739651258.7718403,-6608,-5956,3144,-10189,-18453,-1560
1739651258.7728894,-6376,-6612,3168,-10680,-17779,-1483
1739651258.7737937,-6324,-7176,3212,-11010,-16970,-1230
1739651258.7737937,-6476,-7916,3144,-11282,-16396,-960
1739651258.775835,-6800,-7896,3296,-11566,-15818,-764
1739651258.8181717,-6556,-8204,3340,-11721,-14947,-551
1739651258.8190882,-6040,-8648,3096,-11808,-14189,-126
1739651258.820086,-5572,-9264,3104,-11733,-13378,414
1739651258.8210857,-5028,-10016,2728,-11495,-12477,1170
1739651258.8220859,-5172,-10344,2748,-11216,-11786,1887
1739651258.8220859,-4792,-11272,2440,-10723,-10850,2764
1739651258.8232183,-4728,-11948,2612,-10198,-10242,3578
1739651258.8240838,-4560,-12796,2472,-9589,-9554,4419
1739651258.825161,-4708,-13584,2560,-9020,-9128,5165
1739651258.825161,-4340,-14128,2076,-8161,-8845,6264
1739651258.826262,-4260,-14780,1556,-7291,-8567,7294
1739651258.8273268,-4492,-15100,1296,-6410,-8811,8463
1739651258.8273268,-5148,-14872,1744,-5697,-9412,9541
1739651258.8288832,-5304,-15076,1564,-5077,-9613,10503
1739651258.829888,-6356,-15112,-184,-4142,-9500,11573
1739651258.829888,-6468,-14708,32,-3591,-9942,12986
1739651258.8308878,-7416,-14276,740,-3425,-10920,14396
1739651258.831894,-8252,-14220,584,-3432,-11345,15780
1739651258.8329911,-8608,-14352,-220,-3405,-12008,17469
1739651258.833984,-9292,-14900,-864,-3160,-12521,19347
1739651258.878453,-9588,-15224,-1060,-2903,-12213,21463
1739651258.87946,-10908,-15220,-452,-3150,-12636,23617
1739651258.87946,-11280,-15748,364,-3414,-12194,25950
1739651258.8808901,-11704,-16608,776,-3775,-11447,28217
1739651258.8819005,-12448,-17720,680,-4029,-10890,30667
1739651258.8819005,-12740,-18848,804,-3927,-10664,32767
1739651258.8838964,-12620,-20660,828,-3296,-10032,32767
1739651258.8838964,-12464,-22248,520,-2206,-9562,32767
1739651258.8849976,-11248,-24576,668,-163,-6945,32767
1739651258.8858955,-13872,-24712,1300,826,-8269,32767
1739651258.8858955,-14400,-25224,1508,1333,-11765,32767
1739651258.8874514,-12688,-25536,1172,2331,-13783,32767
1739651258.8874514,-11760,-26396,636,3408,-16127,32767
1739651258.8884563,-10800,-27796,408,4557,-18438,32767
1739651258.8895383,-9484,-28480,-20,5753,-20507,32767
1739651258.8904574,-9644,-29240,-528,6958,-22695,32767
1739651258.8915575,-8292,-29392,-372,8083,-24747,32767
1739651258.8915575,-6836,-29120,-628,8884,-26035,32767
1739651258.8924582,-5240,-29396,-368,9283,-26660,32767
1739651258.8944566,-3548,-29332,-124,9505,-25690,32767
1739651258.938665,-2580,-29072,-380,9504,-23975,32767
1739651258.938665,-1928,-28500,-652,9335,-21544,32767
1739651258.9397647,-1596,-27752,-512,8990,-18508,32767
1739651258.9408612,-1540,-27248,-880,8646,-15926,32767
1739651258.9417737,-516,-27420,-1228,8250,-13289,32767
1739651258.9417737,1456,-27380,-1204,7743,-10609,32767
1739651258.9433692,3740,-27340,-1324,6994,-8605,32767
1739651258.9433692,6148,-26968,-1148,6028,-7080,32767
1739651258.9453757,7304,-26556,-1672,5077,-5843,32767
1739651258.9453757,7488,-26136,-2372,4230,-4713,32767
1739651258.9464645,6620,-25480,-2408,3351,-3879,32767
1739651258.9473767,5920,-25064,-2648,2354,-3382,32767
1739651258.9473767,5912,-24856,-2528,1247,-2793,32767
1739651258.9486163,6428,-24876,-2644,-29,-2203,32767
1739651258.9496226,6760,-25308,-2908,-1473,-1593,32767
1739651258.9506247,6952,-25416,-3164,-3044,-1085,32767
1739651258.9506247,6664,-25324,-4224,-4601,-570,32767
1739651258.9516225,6256,-24776,-5244,-6070,-27,32767
1739651258.952623,6252,-24232,-5920,-7408,879,32767
1739651258.9536283,6004,-23916,-6788,-8574,2153,32767
1739651258.9986255,5716,-23824,-7580,-9485,3880,32767
1739651258.9986255,5724,-23704,-7636,-10132,6034,32767
1739651259.0000515,5496,-23652,-7464,-10733,8467,32767
1739651259.0586479,5472,-23508,-6996,-11401,11478,32767
1739651259.0596454,5356,-23420,-6772,-12195,15158,32767
1739651259.0596454,5428,-23544,-6432,-12904,19543,32767
1739651259.060648,5480,-23600,-6696,-13453,24137,32767
1739651259.0616736,5628,-24052,-6852,-13941,28948,32767
1739651259.0626464,6196,-24824,-7156,-14065,32767,32767
1739651259.0636442,6652,-25244,-6804,-14015,32767,32767
1739651259.0636442,6988,-25604,-5576,-13956,32767,32767
1739651259.0650535,7236,-25836,-4648,-13945,32767,32767
1739651259.0650535,7708,-26080,-4760,-13611,32767,32617
1739651259.0660627,8168,-26116,-5012,-12953,32767,32049
1739651259.0670605,8744,-25992,-5292,-11988,32767,31569
1739651259.0680645,9296,-25728,-5280,-10755,32767,31306
1739651259.0691583,10144,-25556,-5288,-9304,32767,31273
1739651259.070059,11000,-24932,-5520,-7718,32767,31494
1739651259.070059,12308,-24032,-5744,-5879,32767,31999
1739651259.0710607,13564,-23544,-5652,-4052,32767,32721
1739651259.0721717,14652,-23216,-5336,-2175,32767,32767
1739651259.0730615,15952,-23328,-4924,-29,32767,32767
1739651259.0741565,16940,-23444,-4628,2530,32767,32767
1739651259.1190624,16752,-24388,-4244,5301,32767,32767
1739651259.1190624,19940,-23732,-2480,7273,32767,32767
1739651259.120064,22432,-22872,-1276,8573,32767,32767
1739651259.1210647,24116,-22612,-1260,9734,32767,32767
1739651259.1210647,25820,-23204,-1664,11252,32767,32767
1739651259.1225536,27316,-23784,-2728,13180,32767,32767
1739651259.1225536,28660,-23908,-3068,15745,32767,32767
1739651259.124637,29636,-23772,-1996,18103,32767,32767
1739651259.124637,28580,-22104,-1996,20064,32767,28757
1739651259.1256337,27528,-20668,-3540,22061,23604,21283
1739651259.1266503,18764,-19224,-5568,22963,-27795,-32768
1739651259.1275597,18176,-21368,-6172,21328,-30198,-32768
1739651259.1275597,16776,-22576,-6616,19624,-31686,-32768
1739651259.1288652,14664,-23648,-6356,17870,-32239,-32768
1739651259.1299126,12328,-24856,-5912,15992,-31681,-32768
1739651259.1308722,9904,-25732,-5360,13963,-31285,-32768
1739651259.1308722,9068,-27760,-4640,11970,-29925,-32768
1739651259.1318908,8608,-29800,-4196,9613,-28223,-32768
1739651259.1329725,7560,-31560,-4628,8555,-25787,-32768
1739651259.133918,6464,-32768,-4812,7775,-24532,-32768
1739651259.133918,6356,-32768,-4180,7412,-22802,-32768
1739651259.1358972,6000,-32768,-3232,7409,-20592,-32768
1739651259.1358972,4324,-32768,-1504,7531,-18133,-32768
1739651259.1370285,3164,-32768,28,7320,-17457,-32768
1739651259.137898,2100,-32768,964,7451,-17717,-32768
1739651259.137898,1480,-32768,1860,8321,-17402,-32768
1739651259.1389828,1180,-32768,2080,9715,-15846,-32768
1739651259.1399877,584,-32768,1380,11979,-13633,-32768
1739651259.1414084,672,-32768,-1900,15814,-10064,-32768
1739651259.1414084,-1356,-32768,-2344,20157,-4039,-32768
1739651259.1425066,-3144,-32768,-1988,24298,2789,-32768
1739651259.1434083,-5384,-32768,-1292,28247,10962,-32768
1739651259.1434083,-9068,-32768,-76,31438,18368,-32768
1739651259.1445603,-11608,-32768,1480,32767,24637,-32768
1739651259.1455607,-11916,-32768,3936,32767,29247,-32768
1739651259.1467042,-10280,-32768,5564,32767,31138,-32768
1739651259.1785636,-7044,-32768,5704,31827,30838,-32768
1739651259.1785636,-3364,-32768,5128,30365,29360,-32768
1739651259.179999,276,-32768,3796,29534,27855,-32768
1739651259.1810327,2372,-32768,3132,28940,25338,-32768
1739651259.1810327,2428,-32768,2512,28376,21605,-32768
1739651259.1824048,700,-32768,2596,28220,18415,-32768
1739651259.1834126,-1032,-32768,2876,28272,15771,-32768
1739651259.1834126,-1992,-32768,3432,28348,13824,-32768
1739651259.1846352,-2056,-32768,4300,28139,12896,-32768
1739651259.1857173,-1760,-32768,5032,27497,13198,-32768
1739651259.186641,-1216,-32768,5248,26945,14857,-32768
1739651259.1876395,-1036,-32768,4912,26638,17589,-32768
1739651259.1876395,-1108,-32768,4420,26596,21034,-32768
1739651259.1891618,-1404,-32768,4204,26707,24867,-32768
1739651259.2391853,-1476,-32768,4008,26943,29070,-32768
1739651259.2391853,-1268,-32768,3464,27263,32767,-32768
1739651259.2401764,-820,-32768,2564,27640,32767,-32768
1739651259.2401764,-24,-32768,1316,28065,32767,-32768
1739651259.24123,620,-32768,460,28522,32767,-32768
1739651259.2424715,1496,-32768,-384,28649,32767,-32768
1739651259.243484,2460,-32768,-1452,28485,32767,-32768
1739651259.243484,3320,-32768,-1904,28051,32767,-32768
1739651259.245492,4552,-32768,-2396,27549,32767,-32768
1739651259.245492,5396,-32768,-2608,27168,32767,-32768
1739651259.246492,6212,-32768,-2716,26661,32767,-32768
1739651259.2474885,7564,-32768,-2584,26197,32767,-32768
1739651259.2474885,9128,-32768,-2460,25930,32767,-32768
1739651259.248897,10300,-32768,-2572,25813,32767,-32768
1739651259.2499065,11484,-32768,-2840,25869,32767,-32768
1739651259.250955,12056,-32768,-3440,26212,32767,-32768
1739651259.250955,11728,-32768,-4116,26821,32767,-32768
1739651259.2520237,11604,-32768,-5248,27601,32767,-32768
1739651259.2530103,11788,-32768,-6544,28744,32767,-32768
1739651259.2539036,12148,-32768,-7184,29803,32767,-32768
1739651259.2539036,12608,-32768,-7956,30839,32767,-32768
1739651259.255953,12744,-32768,-8672,31677,32767,-32768
1739651259.2989023,12636,-32768,-9324,32439,32767,-32768
1739651259.2999058,12356,-32768,-9600,32767,32767,-32768
1739651259.2999058,12040,-32768,-10268,32767,32767,-32768
1739651259.3009024,11564,-32768,-10936,32689,32767,-32768
1739651259.3019023,11560,-32768,-11636,32174,32367,-32768
1739651259.30291,11688,-32768,-12620,31458,31906,-32768
1739651259.30291,10892,-32768,-13080,30692,31438,-32768
1739651259.303904,10336,-32768,-13228,28389,32007,-32768
1739651259.3049083,10232,-32768,-14728,26469,32657,-32768
1739651259.3580303,10132,-32768,-15652,24718,32767,-32768
1739651259.3594844,9728,-32768,-16364,22960,32767,-32768
1739651259.3594844,9820,-32768,-16884,21178,32767,-32768
1739651259.3609126,10392,-32768,-17268,19356,32767,-32768
1739651259.3619213,10644,-32768,-17544,17345,32767,-32768
1739651259.3629186,10952,-32768,-17696,15219,32767,-31746
1739651259.3629186,11164,-32768,-18108,13052,32767,-29566
1739651259.3639188,11228,-32768,-18672,10926,32767,-27324
1739651259.3639188,10892,-32768,-19824,9045,32767,-25158
1739651259.3653188,10532,-32768,-20476,7341,32767,-23046
1739651259.3666983,10108,-32768,-20572,5846,32767,-21115
1739651259.3677053,10284,-32768,-19996,4373,32767,-19276
1739651259.3677053,10920,-32768,-19108,2842,32767,-17636
1739651259.369133,11920,-32768,-18336,1287,32767,-16004
1739651259.3701386,13240,-32768,-17684,-235,32767,-14571
1739651259.3701386,14136,-32768,-16956,-1713,32767,-13418
1739651259.3711388,14676,-32768,-16036,-3121,32767,-12532
1739651259.3722084,14796,-32768,-15144,-4320,32767,-11901
1739651259.373161,14984,-32768,-14608,-5314,32767,-11412
1739651259.3741376,16064,-32768,-13640,-6130,32767,-11424
1739651259.3741376,17388,-32768,-12332,-6833,32767,-11513
1739651259.3756068,18296,-32768,-11140,-7360,32767,-11604
1739651259.3766122,18868,-32768,-10080,-7768,32767,-11897
1739651259.3776138,18968,-32768,-8720,-8365,32767,-12204
1739651259.3776138,19536,-32768,-7940,-8709,32767,-12738
1739651259.3790207,19860,-32768,-7808,-8831,32767,-13241
1739651259.3800807,20316,-32768,-7520,-8921,32767,-13605
1739651259.3800807,20588,-32768,-7268,-8865,32767,-13949
1739651259.381334,20516,-32768,-7100,-8602,32767,-14124
1739651259.3823411,20068,-32768,-6808,-8283,32767,-14262
1739651259.3823411,19632,-32768,-6768,-8124,32767,-14329
1739651259.384448,19380,-32396,-7012,-7936,32582,-14272
1739651259.384448,19080,-31956,-7352,-7684,31559,-14020
1739651259.3853507,18856,-31704,-7716,-7403,30529,-13693
1739651259.3863387,18692,-31264,-8224,-6994,29549,-13351
1739651259.418637,18440,-30984,-8884,-6546,28684,-12906
1739651259.4196281,18172,-31128,-9588,-5949,27553,-12472
1739651259.4196281,17724,-31264,-9980,-5375,25917,-11985
1739651259.4206674,17736,-31256,-10224,-4861,24019,-11546
1739651259.4217563,17952,-30816,-10488,-4587,22356,-10885
1739651259.4226286,18144,-29968,-10808,-4622,21006,-10064
1739651259.423632,18180,-29784,-11252,-4745,19731,-9033
1739651259.423632,17720,-30404,-11792,-4877,18542,-7964
1739651259.4246824,17684,-30700,-12436,-5113,17266,-6815
1739651259.4259174,17916,-30704,-13032,-5347,16382,-5589
1739651259.4269283,18340,-30684,-13524,-5598,15727,-4318
1739651259.4789107,18680,-31332,-13340,-5755,15216,-3026
1739651259.4789107,18680,-31548,-13004,-5964,14806,-1759
1739651259.480243,19072,-30844,-12512,-6383,14600,-691
1739651259.4812486,19440,-30092,-11956,-7021,14635,348
1739651259.4812486,19576,-30060,-11248,-7717,14518,1209
1739651259.4823983,19964,-30356,-10784,-8254,14348,1850
1739651259.4834054,20572,-30312,-10240,-8600,14128,2227
1739651259.4845042,21412,-29644,-9660,-8807,14054,2517
1739651259.4845042,21544,-28444,-9100,-8964,13966,2620
1739651259.4854033,21224,-27864,-8600,-9023,13714,2537
1739651259.4865298,20540,-28068,-8000,-8901,13007,2337
1739651259.4874065,20604,-27568,-7444,-8671,12191,2017
1739651259.488404,20612,-26764,-7288,-8376,11555,1649
1739651259.488404,20456,-26064,-7384,-8125,10728,1287
1739651259.4894845,20088,-25376,-7508,-8040,9697,868
1739651259.4904053,19756,-24984,-7644,-8007,8880,379
1739651259.4914076,19152,-24412,-7868,-7957,8296,-84
1739651259.4914076,18524,-23972,-8044,-7952,8012,-512
1739651259.4925807,17912,-23340,-8008,-8163,7798,-612
1739651259.4935887,16976,-23388,-7884,-8621,7873,-418
1739651259.4935887,16248,-23876,-8148,-9053,7644,129
1739651259.4950564,15892,-24832,-8284,-9401,7184,992
1739651259.4960613,15096,-25696,-8540,-9662,6944,1937
1739651259.4960613,14812,-26184,-8896,-9931,6426,3079
1739651259.4970622,14884,-26468,-9216,-10150,6291,4120
1739651259.4980614,15172,-26560,-9800,-10386,5759,5382
1739651259.538066,15420,-27032,-10488,-10506,5005,6786
1739651259.539243,15064,-27592,-10784,-10508,4012,8122
1739651259.5402474,14936,-27500,-10816,-10930,2224,10223
1739651259.5412488,14864,-27224,-11032,-11594,1569,11872
1739651259.5412488,14648,-26968,-11408,-12292,1041,13164
1739651259.5422504,14648,-26812,-12104,-12930,389,14358
1739651259.5422504,14720,-27276,-12688,-13510,-459,15391
1739651259.5437543,15608,-27064,-13296,-14041,-1257,16435
1739651259.5448112,16540,-26480,-14012,-14584,-1888,17567
1739651259.5458179,17212,-25500,-14556,-15284,-2504,18618
1739651259.5467608,17564,-24648,-15004,-16112,-3149,19561
1739651259.5467608,17752,-23924,-15472,-17010,-4077,20492
1739651259.5481339,17800,-23896,-15648,-17870,-5012,21395
1739651259.5481339,17460,-23528,-16016,-18832,-5893,22206
1739651259.549375,17456,-23272,-16436,-19692,-6704,22744
1739651259.551425,17640,-22784,-16572,-20489,-7216,23150
1739651259.5983853,18180,-22288,-16980,-21270,-7566,23424
1739651259.599382,18404,-21716,-17228,-22037,-7952,23745
1739651259.600385,18500,-21060,-17520,-22801,-8320,23965
1739651259.600385,18364,-20448,-17460,-23623,-8881,24196
1739651259.60151,18072,-20108,-17444,-24277,-9498,24516
1739651259.602573,17980,-19504,-17220,-24825,-9996,24834
1739651259.602573,17764,-19160,-17100,-25137,-10656,25305
1739651259.6041918,17596,-18868,-17008,-25276,-11397,25824
1739651259.6051974,17304,-18552,-17076,-25259,-12321,26278
1739651259.6062286,16972,-17760,-16652,-25355,-13628,26694
1739651259.6071982,16992,-16824,-16792,-25509,-14810,27078
1739651259.6071982,16976,-15740,-16656,-25788,-16079,27449
1739651259.608199,17084,-14888,-16920,-26148,-17371,27866
1739651259.6095498,17132,-14316,-16868,-26356,-18415,28356
1739651259.6095498,16956,-14036,-16784,-26448,-19447,28857
1739651259.610558,16768,-13492,-16960,-26294,-20555,29365
1739651259.6116695,16784,-12788,-17136,-25991,-21543,29829
1739651259.6584713,16796,-12104,-17128,-25595,-22544,30197
1739651259.6593914,17024,-11412,-17208,-25155,-23955,30401
1739651259.6603858,17580,-10568,-17128,-24805,-25414,30559
1739651259.6613874,18424,-9556,-17212,-24594,-26658,30802
1739651259.6613874,18876,-8876,-17096,-24310,-27925,31144
1739651259.6623826,19004,-8212,-17340,-23952,-29012,31419
1739651259.663482,18800,-7380,-17452,-23436,-30233,31628
1739651259.663482,18640,-6272,-17580,-22866,-31208,31721
1739651259.664494,18372,-5080,-17564,-22310,-31914,31721
1739651259.665501,18280,-4136,-17284,-21852,-32201,31614
1739651259.6665778,17756,-3276,-17308,-21436,-32657,31289
1739651259.6675937,18164,-2076,-16760,-21122,-32768,31023
1739651259.6675937,18584,-988,-16588,-21114,-32768,30815
1739651259.6692019,18868,-116,-16032,-21189,-32768,30547
1739651259.7183626,18840,592,-15684,-21256,-32768,30183
1739651259.7183626,18420,864,-15488,-21266,-32768,29791
1739651259.719649,17444,1344,-15032,-21164,-32768,29143
1739651259.7206557,17152,1996,-14536,-20980,-32768,28392
1739651259.72173,16744,2656,-13700,-20779,-32768,27626
1739651259.7226639,16124,3212,-12564,-20594,-32768,26809
1739651259.7236567,15920,3528,-11232,-20435,-32768,25974
1739651259.7236567,15332,4008,-10496,-20275,-32768,25139
1739651259.7256908,14916,4252,-9508,-20242,-32768,24089
1739651259.7256908,14792,4540,-8416,-20196,-32768,23097
1739651259.726765,14184,5124,-7544,-20139,-32768,22196
1739651259.726765,13632,5376,-6712,-20008,-32768,21339
1739651259.7277718,12648,5596,-5868,-19725,-32768,20476
1739651259.7288918,11908,5496,-5328,-19308,-32768,19694
1739651259.729897,10876,5652,-4540,-18823,-32768,18815
1739651259.729897,10372,5724,-3848,-18292,-32768,17936
1739651259.730897,9756,5592,-3232,-17748,-32768,17143
1739651259.7318954,9152,5624,-2684,-17206,-32768,16358
1739651259.7329428,8500,5644,-2140,-16679,-32768,15525
1739651259.7338986,8004,5688,-1588,-16089,-32768,14698
1739651259.7338986,7276,5896,-1304,-15474,-32768,13881
1739651259.7350972,6716,6076,-988,-14886,-32768,13180
1739651259.73621,5968,6168,-600,-14241,-32768,12436
1739651259.7371523,5552,6212,-284,-13535,-32768,11815
1739651259.7371523,4612,6296,12,-12832,-32768,11033
1739651259.7384565,4344,6112,296,-12151,-32768,10276
1739651259.7394674,3864,6052,584,-11541,-32768,9548
1739651259.7394674,3028,5772,952,-11098,-32768,8762
1739651259.740593,2492,5368,1056,-10624,-32768,7997
1739651259.741601,1696,4932,1300,-10201,-32768,7166
1739651259.7426038,900,4312,1636,-9834,-32768,6283
1739651259.7426038,288,3972,1952,-9516,-32768,5451
1739651259.74413,-332,3580,2304,-9247,-32768,4673
1739651259.74413,-952,3268,2692,-9073,-32768,3991
1739651259.745276,-1508,2920,3060,-8945,-32768,3394
1739651259.7464232,-2072,2424,3376,-8854,-32768,2904
1739651259.778435,-2668,2192,3940,-8869,-32768,2446
1739651259.7794337,-3080,2100,4508,-8959,-32768,2016
1739651259.7794337,-3400,1944,4644,-9099,-32768,1650
1739651259.7804306,-3944,1716,4948,-9189,-32768,1287
1739651259.7814295,-4420,1344,5052,-9277,-32768,1034
1739651259.7824333,-5356,900,5340,-9360,-32768,904
1739651259.7824333,-5896,640,5116,-9469,-32768,966
1739651259.7834291,-6504,480,4932,-9609,-32768,1212
1739651259.7846546,-6984,320,4820,-9799,-32768,1575
1739651259.7846546,-7472,160,4792,-9944,-32768,2022
1739651259.785937,-8152,76,4784,-10134,-32768,2477
1739651259.7869463,-8408,-36,4560,-10331,-32768,2957
1739651259.839182,-8668,-272,4340,-10475,-32768,3588
1739651259.839182,-9108,-68,4076,-10679,-32768,4202
1739651259.8401847,-9512,-528,4028,-10829,-32768,4785
1739651259.8401847,-9812,-1384,3864,-10889,-32768,5412
1739651259.8416693,-9788,-1608,3904,-10933,-32768,6061
1739651259.8427503,-10048,-1428,3884,-11057,-32768,6566
1739651259.8427503,-9636,-1456,3792,-11166,-32768,7080
1739651259.84426,-9016,-1848,3680,-11212,-32661,7684
1739651259.84426,-9156,-2036,3392,-11276,-31854,8298
1739651259.845312,-9228,-2372,3400,-11312,-31405,8903
1739651259.8465476,-8668,-2776,3392,-11197,-30571,9637
1739651259.8475525,-8236,-3288,3560,-11098,-29918,10505
1739651259.8475525,-7928,-3552,3556,-11032,-29446,11407
1739651259.8485534,-7592,-3896,3468,-10967,-28884,12403
1739651259.8496838,-7468,-4172,3304,-10812,-28333,13395
1739651259.850727,-7388,-4636,3100,-10672,-27734,14369
1739651259.850727,-7256,-4864,3180,-10522,-27214,15343
1739651259.85176,-7016,-4952,3040,-10408,-26656,16346
1739651259.852865,-6716,-5128,2636,-10292,-26172,17479
1739651259.8537657,-6464,-5432,2436,-10097,-25670,18733
1739651259.8547683,-6376,-5824,2116,-9884,-25221,20083
1739651259.8547683,-6236,-5916,2236,-9665,-24608,21427
1739651259.8559434,-6232,-6080,2036,-9494,-24009,22816
1739651259.8569498,-6496,-6392,2076,-9372,-23469,24085
1739651259.858,-6604,-6776,1524,-9151,-22930,25483
1739651259.8983545,-6804,-7408,876,-8894,-22755,26814
1739651259.8993042,-6872,-8228,456,-8539,-22906,28127
1739651259.8993042,-7228,-8984,512,-8216,-23017,29394
1739651259.9005578,-7372,-9108,356,-7695,-23488,30703
1739651259.9017062,-7452,-9288,284,-7280,-24187,31848
1739651259.9017062,-6608,-9344,-168,-6701,-24714,32767
1739651259.9032044,-5952,-10088,-1228,-5845,-24955,32767
1739651259.9042866,-8712,-7648,508,-5422,-24056,32767
1739651259.9052134,-10424,-7616,1360,-5587,-23807,32767
1739651259.9595037,-9924,-8884,1428,-5708,-23592,32767
1739651259.9595037,-8092,-9620,1148,-5753,-22861,32767
1739651259.9595037,-6140,-9492,876,-5790,-21796,32767
1739651259.9608817,-5032,-9084,424,-5723,-20688,32767
1739651259.9618897,-4392,-9340,440,-5611,-19856,32767
1739651259.9618897,-3456,-8920,556,-5649,-18755,32767
1739651259.9628894,-2404,-7912,656,-5855,-17030,32767
1739651259.963891,-1416,-7204,528,-6301,-15171,32559
1739651260.019131,-1256,-5876,744,-7248,-14057,31564
1739651260.019131,-12,-5020,936,-8231,-12201,30444
1739651260.019131,-32,-4300,1124,-9469,-10247,29222
1739651260.0205116,820,-4172,1016,-10818,-8757,27851
1739651260.0215187,872,-3712,904,-12224,-6997,26367
1739651260.0215187,1120,-3080,572,-13603,-5335,24908
