Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1316828,-336,7784,15148,-698,1530,110
1316840,-380,8012,15024,-678,2014,125
1316852,-948,8356,14668,-642,2233,239
1316866,-1288,8532,14560,-626,2077,401
1316878,-1632,8564,14324,-639,1828,508
1316890,-1576,8640,14428,-788,1632,767
1316902,-1504,8384,14060,-1044,1694,1147
1316914,-1500,8160,14124,-1361,1748,1610
1316926,-1324,7984,13868,-1498,1707,1976
1316942,-1312,7452,13960,-1424,1634,2283
1316954,-1404,7556,13916,-1244,1324,2483
1316966,-1424,7816,13836,-1071,736,2576
1316978,-1240,7800,13828,-1076,417,2733
1316990,-1284,8072,13600,-1017,339,3001
1317002,-1380,8088,13552,-1190,357,3335
1317014,-1532,8368,13360,-1518,120,3692
1317028,-1448,7996,13432,-1957,-377,3663
1317040,-692,7492,14156,-2247,-165,3506
1317052,-196,6948,14972,-2442,616,3303
1317068,-456,6872,15612,-2732,2116,3229
1317080,-700,6972,15488,-2872,2861,3281
1317092,-1340,7184,15664,-2929,3336,3193
1317104,-1744,7240,15692,-2971,3195,3265
1317116,-1764,7356,15788,-2995,3058,3314
1317128,-1700,7480,15648,-2923,2621,3262
1317140,-1768,7380,15880,-2883,2406,3306
1317152,-1636,7136,16168,-2628,2297,3444
1317164,-1904,6988,16032,-2384,2279,3585
1317176,-1900,6856,16012,-2314,2060,3704
1317194,-1608,6336,15888,-2347,1581,3634
1317206,-1152,5468,16428,-2266,1747,3480
1317218,-884,4824,16520,-2063,2167,3372
1317230,-1164,4996,16488,-1830,2656,3287
1317242,-1228,5580,16184,-1619,3086,3341
1317254,-1252,6312,15656,-1438,3293,3192
1317266,-1056,6984,15548,-1474,3345,3001
1317278,-988,7180,15560,-1580,3232,2803
1317290,-552,5480,16108,-1485,3158,2660
1317302,-620,4136,16028,-1029,2786,2546
1317318,-1228,4404,15672,-146,1911,2104
1317330,-740,5556,15688,44,1577,1769
1317342,216,6108,15568,-385,2386,1231
1317354,480,5936,15996,-930,4306,840
1317368,-244,4752,16068,-940,6126,629
1317380,-1480,4168,15516,-501,6154,662
1317392,-2452,4888,15124,138,4712,926
1317404,-2796,5860,15080,312,2905,1173
1317416,-2056,6132,15132,-112,2337,1353
