Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1178864,-3128,5360,16448,657,976,746
1178876,-2988,5356,16312,651,838,717
1178888,-3124,5480,16152,670,884,608
1178904,-2912,5492,16008,676,997,524
1178916,-2960,5360,15900,700,929,448
1178928,-3044,5380,15916,690,997,382
1178940,-3084,5260,15840,678,1093,279
1178954,-3240,5452,15796,665,1161,221
1178966,-3344,5348,15800,579,1113,177
1178978,-3360,5484,15832,523,1183,137
1178990,-3396,5412,15736,493,1119,160
1179002,-3456,5376,15836,501,1061,145
1179014,-3508,5360,15776,469,894,154
1179030,-3548,5316,15700,326,674,163
1179042,-3640,5300,15616,260,693,83
1179054,-3556,5320,15780,155,854,44
1179066,-3572,5204,15752,64,1122,9
1179078,-3720,4996,16016,-49,1483,-70
1179090,-3848,5168,15884,-113,1781,-53
1179102,-3956,4996,15856,-132,1896,-3
1179116,-4256,4912,15796,-74,1831,81
1179128,-4468,5076,15744,-67,1579,250
1179140,-4408,4932,15644,-49,1327,462
1179156,-4464,4928,15592,2,1161,712
1179168,-4496,4888,15652,21,1066,997
1179180,-4600,4876,15560,-11,1029,1323
1179192,-4636,4828,15476,-3,736,1613
1179204,-4520,5004,15564,14,301,1862
1179216,-4404,4972,15460,-11,-103,2099
1179228,-4124,5016,15580,-6,-287,2320
1179240,-4012,4948,15580,-63,-375,2546
1179252,-3768,5076,15988,-194,-268,2815
1179264,-3768,5032,15832,-296,-127,3025
1179282,-3824,5024,15608,-465,-29,3309
1179294,-3784,5036,15692,-575,-210,3470
1179306,-3500,5024,15700,-600,-211,3559
1179318,-3420,5160,15780,-688,-115,3575
1179330,-3248,5104,15768,-698,-87,3589
1179342,-3144,5172,15840,-707,-231,3635
1179354,-2924,5292,15804,-784,-399,3608
1179366,-2808,5248,15880,-822,-550,3527
1179378,-2512,5296,15904,-857,-607,3438
1179390,-2392,5352,16012,-879,-383,3343
1179406,-2360,5412,16296,-942,17,3133
1179418,-2212,5624,16248,-937,157,2931
1179430,-2352,5516,16136,-869,134,2670
1179442,-2208,5500,16068,-731,113,2407
1179456,-2228,5580,16052,-628,32,2118
1179468,-1988,5528,16200,-501,-245,1913
1179480,-1984,5504,16080,-372,-507,1802
1179492,-2012,5464,16244,-245,-642,1670
1179504,-1860,5668,16200,-101,-833,1536
1179516,-1848,5772,16420,57,-942,1423
1179532,-1768,5848,16528,321,-1075,1157
1179544,-1684,5808,16408,415,-1172,916
1179556,-1680,5900,16496,427,-1179,642
1179568,-1488,5912,16428,482,-1030,377
1179580,-1756,5872,16388,542,-805,155
1179592,-1816,5928,16224,572,-648,2
1179604,-1964,5928,16260,626,-668,-153
1179618,-1904,5816,16148,589,-727,-375
1179630,-1684,5680,16416,534,-661,-552
1179642,-1760,5532,16408,481,-501,-742
1179658,-1876,5440,16352,437,-143,-906
1179670,-2012,5492,16664,429,246,-960
1179682,-2200,5600,16596,443,440,-900
1179694,-2552,5796,16316,424,314,-878
1179706,-2740,5928,16208,422,75,-851
1179718,-2860,5860,16024,450,-80,-830
1179730,-3004,6104,16156,390,-65,-726
1179742,-3184,6236,16112,418,-29,-613
1179754,-3424,6272,16092,493,-18,-472
1179766,-3792,6412,16168,606,-218,-139
1179784,-4072,6464,16296,738,-521,358
1179796,-3924,6552,16484,680,-829,822
1179808,-4008,6540,16544,484,-1301,1407
1179820,-3736,6252,16752,277,-1570,1875
1179832,-3580,5848,16896,57,-1590,2448
1179844,-3368,6016,16876,-76,-1430,3028
1179856,-3508,6288,16924,-132,-1401,3491
1179868,-3696,6584,16632,-40,-1510,3839
1179880,-4088,7256,16292,111,-1810,4165
1179892,-4440,7668,15960,263,-2345,4408
1179910,-4188,8356,15664,321,-3109,4523
1179922,-4012,8736,15384,299,-3310,4489
1179934,-3564,8668,15456,247,-3098,4336
1179946,-3184,8492,15544,52,-2473,4298
1179958,-3060,8028,15636,-198,-1984,4353
1179970,-2604,7484,15432,-524,-1783,4311
1179982,-2400,6980,15260,-776,-1706,4294
1179994,-2088,6916,15216,-1025,-1479,4392
1180006,-2044,6984,15216,-1174,-1142,4473
1180018,-2044,7184,15016,-1283,-1179,4566
1180034,-2052,7264,14588,-1279,-1424,4469
1180046,-1696,7452,14348,-1319,-1433,4302
1180058,-1472,7748,14516,-1414,-1252,4179
1180072,-1404,7564,14648,-1457,-768,3895
1180084,-1264,7024,14932,-1307,-483,3749
1180096,-1516,6724,14720,-1159,-520,3854
1180108,-1696,6408,14420,-989,-1186,3833
1180120,-1184,6200,14276,-901,-2057,3693
1180132,-512,6012,14296,-857,-2758,3378
1180144,64,6056,14468,-823,-2844,2945
1180160,684,5732,14796,-699,-2106,2387
1180172,476,5384,14928,-513,-1715,2053
1180184,180,5296,14884,-298,-1593,1800
1180196,8,5364,14372,-48,-1972,1316
1180208,-76,5748,14188,178,-2292,865
1180220,148,6052,14332,307,-2294,440
1180232,384,5852,14672,466,-2001,-2
1180246,292,5180,15032,681,-1602,-329
1180258,248,4468,15008,747,-1772,-531
1180270,-76,3924,14840,914,-1929,-773
1180286,-112,3868,14852,1191,-2545,-1063
1180298,-40,3916,14880,1289,-3157,-1135
1180310,172,4168,15056,1312,-3333,-1277
1180322,580,4012,16140,1164,-2487,-1206
1180334,896,3048,16764,914,-1230,-1154
1180346,380,2828,16720,846,17,-1307
1180358,-296,3736,16256,875,743,-1475
1180370,-888,5280,15804,815,1325,-1713
1180382,-704,6332,15732,452,2288,-2001
1180394,-436,6056,16164,-118,3805,-2166
1180412,-908,4964,16408,-895,6660,-1554
1180424,-1600,4036,16412,-1206,7548,-847
1180436,-2592,3848,16016,-1093,6662,-273
1180448,-2948,4060,15844,-639,4574,220
1180460,-2536,4644,15820,-156,2181,720
1180472,-2040,5176,16140,245,307,1222
1180484,-1432,5376,16508,398,-782,1883
1180496,-1332,4568,16848,721,-1556,2593
1180508,-1332,3992,16828,773,-2774,3386
1180520,-684,3332,16948,673,-3584,4051
1180536,768,3100,17356,300,-3029,4702
1180548,980,3640,17332,-8,-2075,5264
1180560,920,5056,17436,103,-1482,5053
1180572,940,6536,17612,-127,-704,5278
1180586,308,7376,17708,-79,248,5271
1180598,216,7824,17768,117,1383,5062
1180610,-252,8512,17788,347,2455,4859
1180622,-776,8864,17936,857,4375,4521
1180634,-924,9456,17064,1006,6353,4118
1180646,-1776,10344,16116,907,7605,3525
1180662,-2728,11608,14860,412,8870,3087
1180674,-3104,11816,14304,118,9144,2767
1180686,-3524,11224,14004,-409,9150,2748
1180698,-3996,11056,13528,-1067,9171,2968
1180712,-4152,11104,12780,-1947,9266,3422
1180724,-3968,11300,13308,-2734,9807,3686
1180736,-4220,11708,13640,-3478,10597,3667
1180748,-3776,12080,13560,-4462,11752,3630
1180760,-3768,12056,13428,-5403,12605,3359
1180772,-4028,11844,13696,-6030,13158,2975
1180788,-4172,11572,13932,-6899,14647,2237
1180800,-5264,11716,13572,-7922,15254,1864
1180812,-6420,12756,12812,-9291,15271,1824
1180824,-7632,13284,12760,-10553,14968,2045
1180836,-7508,12172,13372,-11460,14617,2105
1180848,-6612,10776,14488,-12401,14754,2443
1180862,-7340,9612,14852,-12814,15028,2141
1180874,-7628,10500,15672,-12817,14972,1626
1180886,-8548,11916,14100,-13666,15233,1855
1180898,-9284,12840,13740,-14099,14093,1857
1180914,-8740,8916,13528,-13177,12545,1038
1180926,-8648,8160,12908,-12510,10846,2393
1180938,-9032,9776,10956,-12243,9887,2631
1180950,-9408,10532,10864,-11773,8770,3580
1180962,-11916,9340,9676,-11485,7326,1911
1180974,-13444,9912,9128,-10736,4560,808
1180986,-11040,10572,8728,-10698,3203,833
1180998,-12316,9232,7520,-12575,-852,4425
1181010,-11656,3372,8284,-12451,-3165,1288
1181024,-6820,3528,11540,-15344,-1062,6262
1181040,-6236,-5380,13748,-18238,2829,6809
1181052,-8612,-10700,17364,-18979,2978,2304
1181064,-4872,-15244,19708,-18372,7566,2784
1181076,-9536,-16056,15292,-18748,9039,5809
1181088,-9252,-14380,15156,-16162,8511,7731
1181100,-10940,-10780,10588,-14588,7091,4586
1181112,-9076,-3888,8516,-14728,6815,4626
1181124,-10544,-3576,5064,-16284,4180,5228
1181136,-9408,-6004,6008,-17000,3986,2906
1181150,-10100,-8448,6764,-18022,5869,3373
1181166,-12456,-13640,7148,-17591,4959,2703
1181178,-9448,-15236,7680,-17992,9433,329
1181190,-8396,-13804,7836,-19023,12894,1208
1181202,-7312,-14192,8212,-19125,13526,770
1181214,-8536,-16272,8072,-18770,13980,1586
1181226,-10584,-18276,4708,-17438,12313,1128
1181238,-13688,-19392,1752,-15048,5109,1877
1181250,-10624,-19444,240,-13928,-3456,-307
1181262,-6036,-19048,88,-13927,-10559,-2801
1181274,-120,-19588,-896,-15691,-13220,-7393
1181292,7952,-23512,2064,-16730,-16044,-11485
1181304,13232,-25648,1188,-17739,-17039,-13344
1181316,19216,-26616,2380,-17530,-19460,-15475
1181328,25340,-26324,4496,-16934,-20872,-19061
1181340,30748,-26116,6608,-15636,-23679,-23533
1181352,32767,-26024,9812,-13887,-28203,-29674
1181364,29832,-28648,15232,-10819,-32768,-32768
1181376,30540,-32204,21780,-6522,-32768,-32768
1181388,31004,-32192,25664,-3389,-32768,-32768
1181400,29816,-32548,25780,-2224,-32768,-32296
1181416,25288,-32768,24340,-2104,-32768,-21699
1181428,19360,-32768,20636,-4105,-32768,-12717
1181440,18000,-32768,16680,-7005,-32768,-10930
1181454,14228,-31188,15524,-17178,-32248,351
1181466,-1460,-26268,8104,-27629,-28759,8527
1181478,-8584,-25988,10712,-32768,-24631,17159
1181490,-16848,-32768,15604,-32768,-17249,30902
1181502,-15212,-32768,26268,-32768,-20051,32767
1181514,3960,-32768,32767,-32768,-21017,32767
1181526,21264,-32768,32767,-32768,-1842,32767
1181542,10392,-32768,32767,-32768,2649,32767
1181554,-2020,-32768,20876,-32768,-4730,32767
1181566,-2392,-32768,22048,-32768,-19280,32767
1181580,3744,-31144,14048,-32768,-29279,32767
1181592,11660,-32768,15920,-32768,-26437,32767
1181604,7804,-29788,7960,-31765,-23393,32767
1181616,9172,-25052,6492,-31183,-21435,32767
1181628,492,-32768,636,-31027,-21499,32767
1181640,712,-23164,1920,-30046,-25151,32767
1181652,-2852,-25660,3152,-30533,-28629,32767
