Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1053858,-3268,5732,16712,-195,1033,-289
1053872,-3460,5628,16480,-334,1453,-270
1053884,-3392,5420,16548,-351,1649,-250
1053896,-3512,5324,16548,-326,1680,-93
1053912,-3548,5120,16380,-229,1639,-5
1053924,-3660,5092,16332,-138,1386,95
1053936,-3736,5068,16268,-4,1080,153
1053948,-3632,5116,16276,117,841,132
1053960,-3548,5040,16188,198,699,173
1053972,-3568,4796,16140,246,642,170
1053984,-3536,4716,16068,387,699,205
1053996,-3512,4724,15888,449,783,225
1054008,-3608,4804,15996,563,821,269
1054020,-3608,4824,15920,751,831,303
1054038,-4008,5268,15516,778,542,254
1054050,-3996,5280,15484,710,409,332
1054062,-3832,5020,15452,726,326,381
1054074,-3508,5052,15664,760,484,392
1054086,-3552,5080,15692,866,543,346
1054098,-3408,5112,15124,880,157,268
1054110,-3700,5368,14716,861,-136,157
1054122,-3476,5424,14544,884,-319,125
1054134,-3156,5404,15248,895,4,16
1054146,-2916,5372,15804,1004,805,-128
1054162,-3340,5392,16088,975,1745,-115
1054174,-3860,5276,15812,1027,1846,-171
1054186,-4236,5216,15488,1148,1209,-159
1054198,-4296,5376,15336,1219,319,-81
1054212,-3868,5620,15372,1292,-394,-4
1054224,-3608,5652,15488,1326,-522,-2
1054236,-3552,5840,15668,1248,-553,79
1054248,-3576,5508,15484,1181,-613,221
1054260,-3884,5488,15412,1272,-808,264
1054272,-3936,5624,15532,1346,-1144,295
1054288,-3380,5896,15720,1338,-1462,330
1054300,-3376,6068,15728,1232,-1168,386
1054312,-3216,5952,15828,1074,-838,438
1054324,-3540,6064,15544,955,-645,442
1054336,-3484,6044,15496,913,-620,484
1054348,-3748,6200,15324,840,-958,549
1054360,-3656,6244,14988,687,-1375,664
1054374,-3392,6296,15320,577,-1690,693
1054386,-3012,5984,15512,485,-1572,608
1054398,-2812,6200,15916,421,-971,615
1054414,-2880,6240,16080,327,-413,660
1054426,-3176,6164,15936,255,-225,636
1054438,-3324,6108,16064,294,-190,610
1054450,-3352,6224,15884,291,-491,670
1054462,-3324,6356,15792,322,-918,652
